,idx,support,cnt,itemsets,sentence,api,len
29,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.random.fixed_unigram_candidate_sampler.yaml,3
30,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.zeta.yaml,3
31,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.nn.conv3d.yaml,3
32,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.linalg.solve.yaml,3
33,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.max_pool_with_argmax.yaml,3
34,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.tanh.yaml,3
35,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.image.non_max_suppression_overlaps.yaml,3
36,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.nce_loss.yaml,3
37,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})", Optional name of the operation.,tf.compat.v1.train.inverse_time_decay.yaml,3
38,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",An optional name for the operation.,tf.signal.overlap_and_add.yaml,3
39,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.nn.crelu.yaml,3
40,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",Optional name for the operation.,tf.nn.avg_pool2d.yaml,3
41,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.random.shuffle.yaml,3
42,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.reciprocal_no_nan.yaml,3
43,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.lbeta.yaml,3
44,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.sparse_segment_sum.yaml,3
45,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",An optional name for the operation.,tf.signal.idct.yaml,3
46,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.polyval.yaml,3
47,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.relu6.yaml,3
48,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.random.stateless_normal.yaml,3
49,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})", Optional name of the operation.,tf.compat.v1.train.noisy_linear_cosine_decay.yaml,3
50,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.scalar_mul.yaml,3
51,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.image.resize.yaml,3
52,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.multiply_no_nan.yaml,3
53,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})","string, optional name of the operation.",tf.eig.yaml,3
54,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.scatter_nd_sub.yaml,3
55,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.io.serialize_tensor.yaml,3
56,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.conv3d.yaml,3
57,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.strings.substr.yaml,3
58,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.sparse.split.yaml,3
59,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.cast.yaml,3
60,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.fractional_avg_pool.yaml,3
61,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.broadcast_to.yaml,3
62,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.image.total_variation.yaml,3
63,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.sigmoid.yaml,3
64,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.is_nan.yaml,3
65,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.nn.max_pool_with_argmax.yaml,3
66,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.clip_by_value.yaml,3
67,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.timestamp.yaml,3
68,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.strings.to_hash_bucket_strong.yaml,3
69,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.debugging.assert_greater.yaml,3
70,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.sign.yaml,3
71,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.strings.length.yaml,3
72,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.conv_transpose.yaml,3
73,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.debugging.assert_rank.yaml,3
74,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.image.convert_image_dtype.yaml,3
75,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.image.adjust_saturation.yaml,3
76,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.sqrt.yaml,3
77,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",Optional name for the operation.,tf.nn.avg_pool.yaml,3
78,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.add_n.yaml,3
79,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.strings.to_hash_bucket.yaml,3
80,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.dtypes.complex.yaml,3
81,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.unstack.yaml,3
82,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.log_poisson_loss.yaml,3
83,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.image.rgb_to_hsv.yaml,3
84,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",Optional name for the operation.,tf.random.categorical.yaml,3
85,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.signal.fft3d.yaml,3
86,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.linalg.trace.yaml,3
87,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.accumulate_n.yaml,3
88,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.train.sdca_fprint.yaml,3
89,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.random.stateless_uniform.yaml,3
90,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",optional name of the operation.,tf.sparse.maximum.yaml,3
91,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.log1p.yaml,3
92,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.erfinv.yaml,3
93,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.assign_add.yaml,3
94,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.floordiv.yaml,3
95,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.linalg.tensor_diag_part.yaml,3
96,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.reduce_min.yaml,3
97,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.igamma.yaml,3
98,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.io.encode_base64.yaml,3
99,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.compat.v1.assert_rank_in.yaml,3
100,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.greater_equal.yaml,3
101,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.reduce_sum.yaml,3
102,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.tensor_scatter_nd_update.yaml,3
103,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.compat.v1.linalg.l2_normalize.yaml,3
104,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.image.draw_bounding_boxes.yaml,3
105,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.debugging.assert_less.yaml,3
106,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",An optional name for the operation.,tf.signal.linear_to_mel_weight_matrix.yaml,3
107,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.image.extract_glimpse.yaml,3
108,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.scatter_mul.yaml,3
109,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",Optional name for the operation.,tf.nn.max_pool2d.yaml,3
110,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.sin.yaml,3
111,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.assign.yaml,3
112,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.math.softmax.yaml,3
113,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.io.encode_jpeg.yaml,3
114,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.softplus.yaml,3
115,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",Optional name for the operation.,tf.quantization.quantize_and_dequantize.yaml,3
116,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.unique.yaml,3
117,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.unsorted_segment_min.yaml,3
118,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.subtract.yaml,3
119,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.elu.yaml,3
120,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.math.l2_normalize.yaml,3
121,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.dynamic_partition.yaml,3
122,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})", Optional name of the operation.,tf.compat.v1.train.polynomial_decay.yaml,3
123,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.tan.yaml,3
124,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.not_equal.yaml,3
125,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.sparse_softmax_cross_entropy_with_logits.yaml,3
126,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.io.write_file.yaml,3
127,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.zeros_like.yaml,3
128,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.asinh.yaml,3
129,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.audio.decode_wav.yaml,3
130,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional),tf.io.decode_image.yaml,3
131,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",Optional name for the operation.,tf.nn.avg_pool3d.yaml,3
132,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.quantization.quantized_concat.yaml,3
133,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",optional name of the operation.,tf.sparse.softmax.yaml,3
134,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.sparse_matmul.yaml,3
135,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.io.read_file.yaml,3
136,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.signal.ifft.yaml,3
137,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.io.decode_json_example.yaml,3
138,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.nn.conv2d.yaml,3
139,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.truediv.yaml,3
140,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.ones_like.yaml,3
141,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.compat.v1.verify_tensor_all_finite.yaml,3
142,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.io.decode_bmp.yaml,3
143,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.debugging.assert_all_finite.yaml,3
144,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.nn.sparse_softmax_cross_entropy_with_logits.yaml,3
145,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.reduce_all.yaml,3
146,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.debugging.check_numerics.yaml,3
147,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.reduce_join.yaml,3
148,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.strings.as_string.yaml,3
149,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.image.adjust_hue.yaml,3
150,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.crelu.yaml,3
151,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.compat.v1.parse_example.yaml,3
152,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})", Optional name of the operation.,tf.compat.v1.train.natural_exp_decay.yaml,3
153,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.segment_mean.yaml,3
154,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.string_to_hash_bucket.yaml,3
155,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.squared_difference.yaml,3
156,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.conv2d.yaml,3
157,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.linalg.triangular_solve.yaml,3
158,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.ones_like.yaml,3
159,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.sparse_split.yaml,3
160,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.compat.v1.assert_near.yaml,3
161,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.log_sigmoid.yaml,3
162,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.sparse.segment_sqrt_n.yaml,3
163,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.unravel_index.yaml,3
164,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.nn.conv3d_backprop_filter.yaml,3
165,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.compat.v1.boolean_mask.yaml,3
166,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.reduce_mean.yaml,3
167,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.io.parse_tensor.yaml,3
168,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.linalg.tensor_diag.yaml,3
169,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.strings.upper.yaml,3
170,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.nn.quantized_avg_pool.yaml,3
171,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.ndtri.yaml,3
172,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.debugging.Assert.yaml,3
173,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.less.yaml,3
174,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.compat.v1.nn.safe_embedding_lookup_sparse.yaml,3
175,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.realdiv.yaml,3
176,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",An optional name for the operation.,tf.signal.hann_window.yaml,3
177,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.nn.nce_loss.yaml,3
178,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.floor_div.yaml,3
179,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.reduce_any.yaml,3
180,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.image.non_max_suppression_with_scores.yaml,3
181,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.scatter_div.yaml,3
182,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.sparse.reduce_sum.yaml,3
183,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.arg_min.yaml,3
184,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.print.yaml,3
185,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",optional name of the operation.,tf.sparse.minimum.yaml,3
186,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.space_to_batch.yaml,3
187,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.debugging.assert_shapes.yaml,3
188,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.bessel_i0.yaml,3
189,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.strings.regex_full_match.yaml,3
190,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.image.crop_and_resize.yaml,3
191,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.compute_accidental_hits.yaml,3
192,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.io.extract_jpeg_shape.yaml,3
193,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.pad.yaml,3
194,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.avg_pool1d.yaml,3
195,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.compat.v1.parse_single_example.yaml,3
196,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.is_finite.yaml,3
197,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for this operation (optional).,tf.debugging.assert_positive.yaml,3
198,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.bessel_i1e.yaml,3
199,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.image.crop_and_resize.yaml,3
200,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.truncatediv.yaml,3
201,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.nn.softmax.yaml,3
202,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.imag.yaml,3
203,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.quantization.fake_quant_with_min_max_vars_per_channel.yaml,3
204,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.atan.yaml,3
205,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.angle.yaml,3
206,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.math.nextafter.yaml,3
207,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.batch_to_space.yaml,3
208,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.space_to_depth.yaml,3
209,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name for the operation (optional).,tf.compat.v1.nn.conv2d_backprop_input.yaml,3
210,943,0.06208863536638877,562,"frozenset({'operation', 'optional', 'name'})",A name of the operation (optional).,tf.where.yaml,3
