,idx,support,cnt,itemsets,sentence,api,len
48,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the size of `input` will determine size of the output tensor.,torch.empty_like.yaml,2
49,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.erfinv.yaml,2
50,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",input tensor of shape B  times P  times M .,torch.cdist.yaml,2
51,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",input tensor of shape B  times R  times M .,torch.cdist.yaml,2
52,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.cummin.yaml,2
53,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",This argument is optional when `func`'s input contains a single element and (if it is not provided) will be set as a Tensor containing a single `1`.,torch.autograd.functional.vhp.yaml,2
54,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the first input tensor,torch.bitwise_and.yaml,2
55,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the second input tensor,torch.bitwise_and.yaml,2
56,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","The input tensor of size (*, m, n)  where *  is zero or more batch dimensions",torch.pinverse.yaml,2
57,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",Input tensor.,torch.distributed.gather.yaml,2
58,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.topk.yaml,2
59,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","input tensor of shape (minibatch , in _channels , iT , iH , iW) ",torch.nn.functional.conv_transpose3d.yaml,2
60,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.reciprocal.yaml,2
61,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","float 1D tensor of scales to use, size should match `input.size(axis)`",torch.quantize_per_channel.yaml,2
62,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","integer 1D tensor of offset to use, size should match `input.size(axis)`",torch.quantize_per_channel.yaml,2
63,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the size of `input` will determine size of the output tensor.,torch.zeros_like.yaml,2
64,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.cos.yaml,2
65,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.masked_select.yaml,2
66,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.matrix_power.yaml,2
67,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.min2.yaml,2
68,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.angle.yaml,2
69,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.erfc.yaml,2
70,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.round.yaml,2
71,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.polygamma.yaml,2
72,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor of at least `signal_ndim` `+ 1` dimensions,torch.fft.yaml,2
73,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","input tensor of shape (minibatch , in _channels , iW) ",torch.nn.functional.conv_transpose1d.yaml,2
74,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.cross.yaml,2
75,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the second input tensor,torch.cross.yaml,2
76,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.argmin2.yaml,2
77,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.acos.yaml,2
78,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",Tensor of the same shape as input,torch.nn.functional.kl_div.yaml,2
79,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","input tensor (minibatch , in _channels , iH , iW) ",torch.nn.functional.avg_pool2d.yaml,2
80,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.numel.yaml,2
81,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the size of `input` will determine size of the output tensor.,torch.randn_like.yaml,2
82,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the input tensor of size (*, m, m) ",torch.lobpcg.yaml,2
83,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the input tensor of size (*, m, m) .",torch.lobpcg.yaml,2
84,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the input tensor of size (*, m, n)  where k <= n <= m.",torch.lobpcg.yaml,2
85,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the input tensor of size (*, m, m) .",torch.lobpcg.yaml,2
86,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",Default is feps ** 0.5 where feps is smallest non-zero floating-point number of the given input tensor A data type.,torch.lobpcg.yaml,2
87,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",Tensor of the same shape as input,torch.nn.functional.binary_cross_entropy.yaml,2
88,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",a manual rescaling weight if provided it's repeated to match input tensor shape,torch.nn.functional.binary_cross_entropy.yaml,2
89,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","input tensor of shape (minibatch , in _channels , iW) ",torch.nn.functional.conv1d.yaml,2
90,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If specified, the input tensor is casted to `dtype` before the operation is performed.",torch.nn.functional.log_softmax.yaml,2
91,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.bitwise_not.yaml,2
92,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor of at least `signal_ndim` `+ 1` dimensions,torch.ifft.yaml,2
93,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.var_mean2.yaml,2
94,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.trunc.yaml,2
95,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","input tensor of shape (minibatch , in _channels , iT , iH , iW) ",torch.nn.functional.conv3d.yaml,2
96,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.conj.yaml,2
97,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.repeat_interleave.yaml,2
98,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.median2.yaml,2
99,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.histc.yaml,2
100,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the input tensor of size (*, n, n)  where * is zero or more batch dimensions consisting of symmetric matrices.",torch.symeig.yaml,2
101,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.clamp.yaml,2
102,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.flatten.yaml,2
103,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.argsort.yaml,2
104,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.logical_or.yaml,2
105,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the input tensor of size (*, n, n)  where * is zero or more batch dimensions",torch.inverse.yaml,2
106,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.logsumexp.yaml,2
107,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.mean.yaml,2
108,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.sort.yaml,2
109,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.logical_and.yaml,2
110,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.sin.yaml,2
111,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.tan.yaml,2
112,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.argmin.yaml,2
113,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.max2.yaml,2
114,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If specified, the input tensor is casted to `dtype` before the operation is performed.",torch.cumprod.yaml,2
115,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.cumprod.yaml,2
116,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.diag_embed.yaml,2
117,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.imag.yaml,2
118,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.atan.yaml,2
119,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.cosh.yaml,2
120,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.asin.yaml,2
121,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.argmax2.yaml,2
122,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor,torch.stft.yaml,2
123,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.square.yaml,2
124,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.median.yaml,2
125,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the input tensor of size `(*, n, n)` where `*` is zero or more batch dimensions.",torch.slogdet.yaml,2
126,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","quantized input tensor of shape (minibatch , in _channels , iH , iW) ",torch.nn.quantized.functional.conv2d.yaml,2
127,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.log2.yaml,2
128,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.logical_xor.yaml,2
129,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the desired data type of returned tensor.If specified, the input tensor is casted to `dtype` before the operationis performed.",torch.prod.yaml,2
130,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.prod.yaml,2
131,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.argmax.yaml,2
132,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.floor.yaml,2
133,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If the value is None, matrix norm will be calculated when the input tensor only has two dimensions, vector norm will be calculated when the input tensor only has one dimension.",torch.norm.yaml,2
134,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If the input tensor has more than two dimensions, the vector norm will be applied to last dimension.",torch.norm.yaml,2
135,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If specified, the input tensor is casted to :attr:'dtype' while performing the operation.",torch.norm.yaml,2
136,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor,torch.norm.yaml,2
137,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor,torch.unique.yaml,2
138,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.index_select.yaml,2
139,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.kthvalue.yaml,2
140,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the first input tensor,torch.atan2.yaml,2
141,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the second input tensor,torch.atan2.yaml,2
142,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.flip.yaml,2
143,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the input tensor of size (*, m, n)  where * is zero or more batch dimensions consisting of matrices of dimension m  times n .",torch.qr.yaml,2
144,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","tuple of Q and R tensors satisfying `input = torch.matmul(Q, R)`.",torch.qr.yaml,2
145,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.var2.yaml,2
146,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.logical_not.yaml,2
147,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor containing probabilities,torch.multinomial.yaml,2
148,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the input 2-D tensor u , a upper or lower triangular Cholesky factor",torch.cholesky_inverse.yaml,2
149,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.min.yaml,2
150,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.expm1.yaml,2
151,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.mode.yaml,2
152,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.log.yaml,2
153,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.abs.yaml,2
154,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.tril.yaml,2
155,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","optional, weight for each value in the input tensor.",torch.bincount.yaml,2
156,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",Should be of same size as input tensor.,torch.bincount.yaml,2
157,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.triu.yaml,2
158,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If set to `True`, the input and output tensors are aligned by the center points of their corner pixels, preserving the values at the corner pixels.",torch.nn.quantized.functional.interpolate.yaml,2
159,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If set to `False`, the input and output tensors are aligned by the corner points of their corner pixels, and the interpolation uses edge value padding for out-of-boundary values, making this operation independent of input size when `scale_factor` is kept the same.",torch.nn.quantized.functional.interpolate.yaml,2
160,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor,torch.nn.quantized.functional.interpolate.yaml,2
161,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",A Tensor that is input to `functions`,torch.utils.checkpoint.checkpoint_sequential.yaml,2
162,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If specified, the input tensor is casted to `dtype` before the operation is performed.",torch.nn.functional.softmin.yaml,2
163,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.unsqueeze.yaml,2
164,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If set to -1, the number of classes will be inferred as one greater than the largest class value in the input tensor.",torch.nn.functional.one_hot.yaml,2
165,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",an input tensor or number,torch.result_type.yaml,2
166,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",an input tensor or number,torch.result_type.yaml,2
167,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.log10.yaml,2
168,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the first input tensor,torch.bitwise_or.yaml,2
169,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the second input tensor,torch.bitwise_or.yaml,2
170,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.std_mean2.yaml,2
171,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.sqrt.yaml,2
172,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.lgamma.yaml,2
173,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.sign.yaml,2
174,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor,torch.unique_consecutive.yaml,2
175,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.rot90.yaml,2
176,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.dist.yaml,2
177,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the Right-hand-side input tensor,torch.dist.yaml,2
178,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.squeeze.yaml,2
179,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If specified, the input tensor is casted to `dtype` before the operation is performed.",torch.cumsum.yaml,2
180,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.cumsum.yaml,2
181,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",Input and output GPU tensors of the collective.,torch.distributed.reduce_multigpu.yaml,2
182,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If specified, the input tensor is casted to `dtype` before the operation is performed.",torch.nn.functional.softmax.yaml,2
183,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.tanh.yaml,2
184,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.t.yaml,2
185,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",Tensor of the same shape as input,torch.nn.functional.binary_cross_entropy_with_logits.yaml,2
186,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",a manual rescaling weight if provided it's repeated to match input tensor shape,torch.nn.functional.binary_cross_entropy_with_logits.yaml,2
187,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the input tensor of size (*, m, n)  where * is zero or more batch dimensions consisting of m  times n  matrices.",torch.svd.yaml,2
188,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.transpose.yaml,2
189,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the input tensor of size `(*, n, n)` where `*` is zero or more batch dimensions.",torch.logdet.yaml,2
190,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input 2-D tensor,torch.matrix_rank.yaml,2
191,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If `True`, gradient w.r.t. `input` will be a sparse tensor.",torch.gather.yaml,2
192,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the size of `input` will determine size of the output tensor.,torch.rand_like.yaml,2
193,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.roll.yaml,2
194,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If set to `True`, the input and output tensors are aligned by the center points of their corner pixels, preserving the values at the corner pixels.",torch.nn.functional.interpolate.yaml,2
195,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","If set to `False`, the input and output tensors are aligned by the corner points of their corner pixels, and the interpolation uses edge value padding for out-of-boundary values, making this operation independent of input size when `scale_factor` is kept the same.",torch.nn.functional.interpolate.yaml,2
196,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor,torch.nn.functional.interpolate.yaml,2
197,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.std.yaml,2
198,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.diagonal.yaml,2
199,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.diagflat.yaml,2
200,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.renorm.yaml,2
201,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.rsqrt.yaml,2
202,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor of at least `signal_ndim` dimensions,torch.rfft.yaml,2
203,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})",the input tensor.,torch.max.yaml,2
204,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","quantized input tensor of shape (minibatch , in _channels , iD , iH , iW) ",torch.nn.quantized.functional.conv3d.yaml,2
205,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","the input tensor of size (*, m, n) ",torch.pca_lowrank.yaml,2
206,129,0.09899569583931134,207,"frozenset({'tensor', 'input'})","if True, center the input tensor, otherwise, assume that the input is centered.",torch.pca_lowrank.yaml,2
207,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",whether the output tensor has `dim` retained or not.,torch.std2.yaml,2
208,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.std2.yaml,2
209,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.bitwise_xor.yaml,2
210,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.real.yaml,2
211,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.addcdiv.yaml,2
212,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.log1p.yaml,2
213,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",whether the output tensor has `dim` retained or not.,torch.prod2.yaml,2
214,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.bernoulli.yaml,2
215,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the shape of the output tensor,torch.empty_strided.yaml,2
216,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the strides of the output tensor,torch.empty_strided.yaml,2
217,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.pow.yaml,2
218,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.exp.yaml,2
219,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})","the result tuple of two output tensors (values, indices)",torch.cummax.yaml,2
220,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",whether the output tensor has `dim` retained or not.,torch.mean2.yaml,2
221,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.mean2.yaml,2
222,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.arange.yaml,2
223,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.ceil.yaml,2
224,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",whether the output tensor has `dim` retained or not.,torch.sum2.yaml,2
225,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.min22.yaml,2
226,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the output tensor.,torch.lerp.yaml,2
227,143,0.0784313725490196,164,"frozenset({'output', 'tensor'})",the shape of the output tensor,torch.as_strided.yaml,2
