,idx,support,cnt,itemsets,sentence,api,len
67,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.addcmul.yaml,2
68,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.bitwise_not.yaml,2
69,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",whether the output tensor has `dim` retained or not.,torch.var_mean2.yaml,2
70,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.trunc.yaml,2
71,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.conj.yaml,2
72,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.mul.yaml,2
73,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.remainder.yaml,2
74,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor for c,torch.cholesky_solve.yaml,2
75,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",whether the output tensor has `dim` retained or not.,torch.median2.yaml,2
76,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})","the result tuple of two output tensors (max, max_indices)",torch.median2.yaml,2
77,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.histc.yaml,2
78,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})","the output tuple of (Tensor, Tensor)",torch.symeig.yaml,2
79,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.clamp.yaml,2
80,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.eq.yaml,2
81,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.logical_or.yaml,2
82,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.normal.yaml,2
83,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.inverse.yaml,2
84,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",whether the output tensor has `dim` retained or not.,torch.logsumexp.yaml,2
85,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.logsumexp.yaml,2
86,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})","the output tuple of (Tensor, LongTensor) that can be optionally given to be used as output buffers",torch.sort.yaml,2
87,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.logical_and.yaml,2
88,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",a sequence of integers defining the shape of the output tensor.,torch.ones.yaml,2
89,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.ones.yaml,2
90,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.randperm.yaml,2
91,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.sin.yaml,2
92,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.tan.yaml,2
93,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.stack.yaml,2
94,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.normal222.yaml,2
95,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",a sequence of integers defining the shape of the output tensor.,torch.normal222.yaml,2
96,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",whether the output tensor has `dim` retained or not.,torch.max2.yaml,2
97,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})","the result tuple of two output tensors (max, max_indices)",torch.max2.yaml,2
98,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.cumprod.yaml,2
99,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.imag.yaml,2
100,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.matmul.yaml,2
101,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.atan.yaml,2
102,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.cosh.yaml,2
103,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.asin.yaml,2
104,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",whether the output tensor has `dim` retained or not.,torch.argmax2.yaml,2
105,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor,torch.normal22.yaml,2
106,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.square.yaml,2
107,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.linspace.yaml,2
108,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.bmm.yaml,2
109,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.normal2.yaml,2
110,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor that must be a BoolTensor,torch.ge.yaml,2
111,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.log2.yaml,2
112,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.logical_xor.yaml,2
113,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.floor.yaml,2
114,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.addmv.yaml,2
115,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",whether the output tensors have `dim` retained or not.,torch.norm.yaml,2
116,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.norm.yaml,2
117,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor that must be a BoolTensor,torch.lt.yaml,2
118,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.index_select.yaml,2
119,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",whether the output tensor has `dim` retained or not.,torch.kthvalue.yaml,2
120,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})","the output tuple of (Tensor, LongTensor) can be optionally given to be used as output buffers",torch.kthvalue.yaml,2
121,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.atan2.yaml,2
122,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",whether the output tensor has `dim` retained or not.,torch.var2.yaml,2
123,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.var2.yaml,2
124,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.logical_not.yaml,2
125,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.multinomial.yaml,2
126,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor for inv,torch.cholesky_inverse.yaml,2
127,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.expm1.yaml,2
128,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",whether the output tensor has `dim` retained or not.,torch.mode.yaml,2
129,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})","the result tuple of two output tensors (values, indices)",torch.mode.yaml,2
130,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.log.yaml,2
131,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.abs.yaml,2
132,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.tril.yaml,2
133,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.logspace.yaml,2
134,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.triu.yaml,2
135,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})","If set to `True`, the input and output tensors are aligned by the center points of their corner pixels, preserving the values at the corner pixels.",torch.nn.quantized.functional.interpolate.yaml,2
136,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})","If set to `False`, the input and output tensors are aligned by the corner points of their corner pixels, and the interpolation uses edge value padding for out-of-boundary values, making this operation independent of input size when `scale_factor` is kept the same.",torch.nn.quantized.functional.interpolate.yaml,2
137,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.log10.yaml,2
138,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.bitwise_or.yaml,2
139,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",whether the output tensor has `dim` retained or not.,torch.std_mean2.yaml,2
140,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.sqrt.yaml,2
141,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.lgamma.yaml,2
142,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.sign.yaml,2
143,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.cat.yaml,2
144,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",Output tensor.,torch.distributed.scatter.yaml,2
145,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})","the output tuple of (Tensor, Tensor)",torch.geqrf.yaml,2
146,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.squeeze.yaml,2
147,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.cumsum.yaml,2
148,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",Input and output GPU tensors of the collective.,torch.distributed.reduce_multigpu.yaml,2
149,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",a sequence of integers defining the shape of the output tensor.,torch.zeros.yaml,2
150,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.zeros.yaml,2
151,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.tanh.yaml,2
152,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tuple of tensors,torch.svd.yaml,2
153,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",a sequence of integers defining the shape of the output tensor.,torch.randn.yaml,2
154,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.randn.yaml,2
155,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the size of `input` will determine size of the output tensor.,torch.rand_like.yaml,2
156,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})","If set to `True`, the input and output tensors are aligned by the center points of their corner pixels, preserving the values at the corner pixels.",torch.nn.functional.interpolate.yaml,2
157,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})","If set to `False`, the input and output tensors are aligned by the corner points of their corner pixels, and the interpolation uses edge value padding for out-of-boundary values, making this operation independent of input size when `scale_factor` is kept the same.",torch.nn.functional.interpolate.yaml,2
158,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the number to fill the output tensor with.,torch.full.yaml,2
159,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.full.yaml,2
160,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})","a list, tuple, or `torch.Size` of integers defining the shape of the output tensor.",torch.full.yaml,2
161,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.renorm.yaml,2
162,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.rsqrt.yaml,2
163,79,0.0784313725490196,164,"frozenset({'tensor', 'output'})",the output tensor.,torch.mm.yaml,2
164,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.functional.adaptive_max_pool3d.yaml,2
165,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.empty_strided.yaml,2
166,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.empty_strided.yaml,2
167,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.arange.yaml,2
168,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.cholesky.yaml,2
169,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.quantized.functional.avg_pool2d.yaml,2
170,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.functional.grid_sample.yaml,2
171,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.functional.avg_pool1d.yaml,2
172,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.ones_like.yaml,2
173,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False` Infinite losses mainly occur when the inputs are too short to be aligned to the targets.,torch.nn.functional.ctc_loss.yaml,2
174,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.functional.adaptive_max_pool1d.yaml,2
175,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.irfft.yaml,2
176,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.empty_like.yaml,2
177,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.hann_window.yaml,2
178,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default `False`.,torch.nn.functional.embedding.yaml,2
179,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.functional.affine_grid.yaml,2
180,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.zeros_like.yaml,2
181,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.rand.yaml,2
182,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.functional.adaptive_max_pool2d.yaml,2
183,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.fft.yaml,2
184,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.triangular_solve.yaml,2
185,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.triangular_solve.yaml,2
186,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.functional.avg_pool2d.yaml,2
187,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.eye.yaml,2
188,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.functional.dropout.yaml,2
189,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.randn_like.yaml,2
190,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.ifft.yaml,2
191,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.cholesky_solve.yaml,2
192,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.lu.yaml,2
193,71,0.06217120994739359,61,"frozenset({'false', 'default'})",whether to return an abbreviated summary (default: False).,torch.cuda.memory_summary.yaml,2
194,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.ones.yaml,2
195,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.randperm.yaml,2
196,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default is False.,torch.hub.load.yaml,2
197,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.max2.yaml,2
198,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default is False.,torch.hub.help.yaml,2
199,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: False,torch.utils.model_zoo.load_url.yaml,2
200,71,0.06217120994739359,61,"frozenset({'false', 'default'})",controls whether to return the normalized STFT results Default: `False`,torch.stft.yaml,2
201,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.functional.dropout2d.yaml,2
202,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.linspace.yaml,2
203,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.autograd.grad.yaml,2
204,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.hamming_window.yaml,2
205,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.norm.yaml,2
206,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.blackman_window.yaml,2
207,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.functional.dropout3d.yaml,2
208,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.bartlett_window.yaml,2
209,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.logspace.yaml,2
210,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.quantized.functional.interpolate.yaml,2
211,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.allclose.yaml,2
212,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.tensor.yaml,2
213,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.tensor.yaml,2
214,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.sparse_coo_tensor.yaml,2
215,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.zeros.yaml,2
216,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.randn.yaml,2
217,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False` target *  log(target) - target + 0.5 *  log(2 *  pi * target) .,torch.nn.functional.poisson_nll_loss.yaml,2
218,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.matrix_rank.yaml,2
219,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default is False.,torch.hub.list.yaml,2
220,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.rand_like.yaml,2
221,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.nn.functional.interpolate.yaml,2
222,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: False,torch.hub.load_state_dict_from_url.yaml,2
223,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`.,torch.full.yaml,2
224,71,0.06217120994739359,61,"frozenset({'false', 'default'})",Default: `False`,torch.rfft.yaml,2
225,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`,torch.nn.quantized.functional.avg_pool2d.yaml,2
226,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`,torch.nn.functional.avg_pool1d.yaml,2
227,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`.,torch.nn.utils.rnn.pack_padded_sequence.yaml,2
228,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`,torch.irfft.yaml,2
229,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`.,torch.triangular_solve.yaml,2
230,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`,torch.nn.functional.kl_div.yaml,2
231,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`,torch.nn.functional.kl_div.yaml,2
232,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`,torch.nn.functional.avg_pool2d.yaml,2
233,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`,torch.nn.functional.dropout.yaml,2
234,70,0.05164992826398852,33,"frozenset({'true', 'default'})",whether or not to display a progress bar to stderr Default: True,torch.hub.download_url_to_file.yaml,2
235,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default is True.,torch.lobpcg.yaml,2
236,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`,torch.nn.functional.binary_cross_entropy.yaml,2
237,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`,torch.nn.functional.binary_cross_entropy.yaml,2
238,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`.,torch.nn.utils.rnn.pack_sequence.yaml,2
239,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`,torch.lu.yaml,2
240,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default is True.,torch.hub.load.yaml,2
241,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: True,torch.utils.model_zoo.load_url.yaml,2
242,70,0.05164992826398852,33,"frozenset({'true', 'default'})",Default: `True`,torch.stft.yaml,2
243,70,0.05164992826398852,33,"frozenset({'true', 'default'})",controls whether to return half of results to avoid redundancy Default: `True`,torch.stft.yaml,2
