class,Type,name,input,link,source_code
,function,torch.nn.quantized.functional.max_pool2d,"input,kernel_size,stride=None,padding=0,dilation=1,ceil_mode=False,return_indices=False",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.functional.max_pool2d,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/functional.html#max_pool2d
,function,torch.nn.quantized.functional.adaptive_avg_pool2d,"input,output_size",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.functional.adaptive_avg_pool2d,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/functional.html#adaptive_avg_pool2d
,function,torch.nn.quantized.functional.avg_pool2d,"input,kernel_size,stride=None,padding=0,ceil_mode=False,count_include_pad=True,divisor_override=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.functional.avg_pool2d,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/functional.html#avg_pool2d
,function,torch.nn.quantized.functional.interpolate,"input,size=None,scale_factor=None,mode='nearest',align_corners=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.functional.interpolate,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/functional.html#interpolate
,function,torch.nn.quantized.functional.upsample,"input,size=None,scale_factor=None,mode='nearest',align_corners=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.functional.upsample,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/functional.html#upsample
,function,torch.nn.quantized.functional.upsample_bilinear,"input,size=None,scale_factor=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.functional.upsample_bilinear,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/functional.html#upsample_bilinear
,function,torch.nn.quantized.functional.upsample_nearest,"input,size=None,scale_factor=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.functional.upsample_nearest,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/functional.html#upsample_nearest
torch.quantization.QConfig,class,,,https://pytorch.org/docs/stable/quantization.html#torch.quantization.QConfig,https://pytorch.org/docs/stable/_modules/torch/quantization/qconfig.html#QConfig
torch.quantization.QConfigDynamic,class,,,https://pytorch.org/docs/stable/quantization.html#torch.quantization.QConfigDynamic,https://pytorch.org/docs/stable/_modules/torch/quantization/qconfig.html#QConfigDynamic
torch.quantization.QuantStub,class,,qconfig=None,https://pytorch.org/docs/stable/quantization.html#torch.quantization.QuantStub,https://pytorch.org/docs/stable/_modules/torch/quantization/stubs.html#QuantStub
torch.quantization.DeQuantStub,class,,,https://pytorch.org/docs/stable/quantization.html#torch.quantization.DeQuantStub,https://pytorch.org/docs/stable/_modules/torch/quantization/stubs.html#DeQuantStub
torch.quantization.QuantWrapper,class,,module,https://pytorch.org/docs/stable/quantization.html#torch.quantization.QuantWrapper,https://pytorch.org/docs/stable/_modules/torch/quantization/stubs.html#QuantWrapper
torch.quantization.MinMaxObserver,class,,"dtype=torch.quint8,qscheme=torch.per_tensor_affine,reduce_range=False",https://pytorch.org/docs/stable/quantization.html#torch.quantization.MinMaxObserver,https://pytorch.org/docs/stable/_modules/torch/quantization/observer.html#MinMaxObserver
torch.quantization.MovingAverageMinMaxObserver,class,,"averaging_constant=0.01,dtype=torch.quint8,qscheme=torch.per_tensor_affine,reduce_range=False",https://pytorch.org/docs/stable/quantization.html#torch.quantization.MovingAverageMinMaxObserver,https://pytorch.org/docs/stable/_modules/torch/quantization/observer.html#MovingAverageMinMaxObserver
torch.quantization.PerChannelMinMaxObserver,class,,"ch_axis=0,dtype=torch.quint8,qscheme=torch.per_channel_affine,reduce_range=False",https://pytorch.org/docs/stable/quantization.html#torch.quantization.PerChannelMinMaxObserver,https://pytorch.org/docs/stable/_modules/torch/quantization/observer.html#PerChannelMinMaxObserver
torch.quantization.MovingAveragePerChannelMinMaxObserver,class,,"averaging_constant=0.01,ch_axis=0,dtype=torch.quint8,qscheme=torch.per_channel_affine,reduce_range=False",https://pytorch.org/docs/stable/quantization.html#torch.quantization.MovingAveragePerChannelMinMaxObserver,https://pytorch.org/docs/stable/_modules/torch/quantization/observer.html#MovingAveragePerChannelMinMaxObserver
torch.quantization.HistogramObserver,class,,"bins=2048,upsample_rate=128,dtype=torch.quint8,qscheme=torch.per_tensor_affine,reduce_range=False",https://pytorch.org/docs/stable/quantization.html#torch.quantization.HistogramObserver,https://pytorch.org/docs/stable/_modules/torch/quantization/observer.html#HistogramObserver
torch.quantization.FakeQuantize,class,,"observer=<class 'torch.quantization.observer.MovingAverageMinMaxObserver'>,quant_min=0,quant_max=255,**observer_kwargs",https://pytorch.org/docs/stable/quantization.html#torch.quantization.FakeQuantize,https://pytorch.org/docs/stable/_modules/torch/quantization/fake_quantize.html#FakeQuantize
torch.quantization.NoopObserver,class,,dtype=torch.float16,https://pytorch.org/docs/stable/quantization.html#torch.quantization.NoopObserver,https://pytorch.org/docs/stable/_modules/torch/quantization/observer.html#NoopObserver
torch.quantization.RecordingObserver,class,,**kwargs,https://pytorch.org/docs/stable/quantization.html#torch.quantization.RecordingObserver,https://pytorch.org/docs/stable/_modules/torch/quantization/observer.html#RecordingObserver
torch.nn.intrinsic.ConvBn2d,class,,"conv,bn",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.ConvBn2d,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/modules/fused.html#ConvBn2d
torch.nn.intrinsic.ConvBnReLU2d,class,,"conv,bn,relu",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.ConvBnReLU2d,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/modules/fused.html#ConvBnReLU2d
torch.nn.intrinsic.ConvReLU2d,class,,"conv,relu",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.ConvReLU2d,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/modules/fused.html#ConvReLU2d
torch.nn.intrinsic.ConvReLU3d,class,,"conv,relu",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.ConvReLU3d,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/modules/fused.html#ConvReLU3d
torch.nn.intrinsic.LinearReLU,class,,"linear,relu",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.LinearReLU,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/modules/fused.html#LinearReLU
torch.nn.intrinsic.qat.ConvBn2d,class,,"in_channels,out_channels,kernel_size,stride=1,padding=0,dilation=1,groups=1,padding_mode='zeros',eps=1e-05,momentum=0.1,freeze_bn=False,qconfig=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.qat.ConvBn2d,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/qat/modules/conv_fused.html#ConvBn2d
torch.nn.intrinsic.qat.ConvBn2d,method,from_float,"mod,qconfig=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.qat.ConvBn2d.from_float,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/qat/modules/conv_fused.html#ConvBn2d.from_float
torch.nn.intrinsic.qat.ConvBnReLU2d,class,,"in_channels,out_channels,kernel_size,stride=1,padding=0,dilation=1,groups=1,padding_mode='zeros',eps=1e-05,momentum=0.1,freeze_bn=False,qconfig=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.qat.ConvBnReLU2d,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/qat/modules/conv_fused.html#ConvBnReLU2d
torch.nn.intrinsic.qat.ConvReLU2d,class,,"in_channels,out_channels,kernel_size,stride=1,padding=0,dilation=1,groups=1,bias=True,padding_mode='zeros',qconfig=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.qat.ConvReLU2d,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/qat/modules/conv_fused.html#ConvReLU2d
torch.nn.intrinsic.qat.LinearReLU,class,,"in_features,out_features,bias=True,qconfig=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.qat.LinearReLU,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/qat/modules/linear_relu.html#LinearReLU
torch.nn.intrinsic.quantized.ConvReLU2d,class,,"in_channels,out_channels,kernel_size,stride=1,padding=0,dilation=1,groups=1,bias=True,padding_mode='zeros'",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.quantized.ConvReLU2d,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/quantized/modules/conv_relu.html#ConvReLU2d
torch.nn.intrinsic.quantized.ConvReLU3d,class,,"in_channels,out_channels,kernel_size,stride=1,padding=0,dilation=1,groups=1,bias=True,padding_mode='zeros'",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.quantized.ConvReLU3d,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/quantized/modules/conv_relu.html#ConvReLU3d
torch.nn.intrinsic.quantized.LinearReLU,class,,"in_features,out_features,bias=True",https://pytorch.org/docs/stable/quantization.html#torch.nn.intrinsic.quantized.LinearReLU,https://pytorch.org/docs/stable/_modules/torch/nn/intrinsic/quantized/modules/linear_relu.html#LinearReLU
torch.nn.qat.Conv2d,class,,"in_channels,out_channels,kernel_size,stride=1,padding=0,dilation=1,groups=1,bias=True,padding_mode='zeros',qconfig=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.qat.Conv2d,https://pytorch.org/docs/stable/_modules/torch/nn/qat/modules/conv.html#Conv2d
torch.nn.qat.Conv2d,method,from_float,"mod,qconfig=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.qat.Conv2d.from_float,https://pytorch.org/docs/stable/_modules/torch/nn/qat/modules/conv.html#Conv2d.from_float
torch.nn.qat.Linear,class,,"in_features,out_features,bias=True,qconfig=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.qat.Linear,https://pytorch.org/docs/stable/_modules/torch/nn/qat/modules/linear.html#Linear
torch.nn.qat.Linear,method,from_float,"mod,qconfig=None",https://pytorch.org/docs/stable/quantization.html#torch.nn.qat.Linear.from_float,https://pytorch.org/docs/stable/_modules/torch/nn/qat/modules/linear.html#Linear.from_float
torch.nn.quantized.ReLU,class,,inplace=False,https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.ReLU,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/modules/activation.html#ReLU
torch.nn.quantized.ReLU6,class,,inplace=False,https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.ReLU6,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/modules/activation.html#ReLU6
torch.nn.quantized.Conv2d,class,,"in_channels,out_channels,kernel_size,stride=1,padding=0,dilation=1,groups=1,bias=True,padding_mode='zeros'",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.Conv2d,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/modules/conv.html#Conv2d
torch.nn.quantized.Conv2d,method,from_float,mod,https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.Conv2d.from_float,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/modules/conv.html#Conv2d.from_float
torch.nn.quantized.Conv3d,class,,"in_channels,out_channels,kernel_size,stride=1,padding=0,dilation=1,groups=1,bias=True,padding_mode='zeros'",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.Conv3d,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/modules/conv.html#Conv3d
torch.nn.quantized.Conv3d,method,from_float,mod,https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.Conv3d.from_float,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/modules/conv.html#Conv3d.from_float
torch.nn.quantized.FloatFunctional,class,,,https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.FloatFunctional,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/modules/functional_modules.html#FloatFunctional
torch.nn.quantized.QFunctional,class,,,https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.QFunctional,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/modules/functional_modules.html#QFunctional
torch.nn.quantized.Quantize,class,,"scale,zero_point,dtype",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.Quantize,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/modules.html#Quantize
torch.nn.quantized.DeQuantize,class,,,https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.DeQuantize,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/modules.html#DeQuantize
torch.nn.quantized.Linear,class,,"in_features,out_features,bias_=True",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.Linear,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/modules/linear.html#Linear
torch.nn.quantized.Linear,method,from_float,mod,https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.Linear.from_float,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/modules/linear.html#Linear.from_float
torch.nn.quantized.dynamic.Linear,class,,"in_features,out_features,bias_=True",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.dynamic.Linear,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/dynamic/modules/linear.html#Linear
torch.nn.quantized.dynamic.Linear,method,from_float,mod,https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.dynamic.Linear.from_float,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/dynamic/modules/linear.html#Linear.from_float
torch.nn.quantized.dynamic.LSTM,class,,"*args,**kwargs",https://pytorch.org/docs/stable/quantization.html#torch.nn.quantized.dynamic.LSTM,https://pytorch.org/docs/stable/_modules/torch/nn/quantized/dynamic/modules/rnn.html#LSTM
