class,Type,name,input,link,source_code
,function,torch.distributed.irecv,"tensor,src,group=<object object>,tag=0",https://pytorch.org/docs/stable/distributed.html#torch.distributed.irecv,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#irecv
,function,torch.distributed.broadcast,"tensor,src,group=<object object>,async_op=False",https://pytorch.org/docs/stable/distributed.html#torch.distributed.broadcast,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#broadcast
,function,torch.distributed.all_reduce,"tensor,op=ReduceOp.SUM,group=<object object>,async_op=False",https://pytorch.org/docs/stable/distributed.html#torch.distributed.all_reduce,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#all_reduce
,function,torch.distributed.reduce,"tensor,dst,op=ReduceOp.SUM,group=<object object>,async_op=False",https://pytorch.org/docs/stable/distributed.html#torch.distributed.reduce,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#reduce
,function,torch.distributed.all_gather,"tensor_list,tensor,group=<object object>,async_op=False",https://pytorch.org/docs/stable/distributed.html#torch.distributed.all_gather,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#all_gather
,function,torch.distributed.gather,"tensor,gather_list=None,dst=0,group=<object object>,async_op=False",https://pytorch.org/docs/stable/distributed.html#torch.distributed.gather,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#gather
,function,torch.distributed.scatter,"tensor,scatter_list=None,src=0,group=<object object>,async_op=False",https://pytorch.org/docs/stable/distributed.html#torch.distributed.scatter,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#scatter
,function,torch.distributed.barrier,"group=<object object>,async_op=False",https://pytorch.org/docs/stable/distributed.html#torch.distributed.barrier,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#barrier
,function,torch.distributed.broadcast_multigpu,"tensor_list,src,group=<object object>,async_op=False,src_tensor=0",https://pytorch.org/docs/stable/distributed.html#torch.distributed.broadcast_multigpu,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#broadcast_multigpu
,function,torch.distributed.all_reduce_multigpu,"tensor_list,op=ReduceOp.SUM,group=<object object>,async_op=False",https://pytorch.org/docs/stable/distributed.html#torch.distributed.all_reduce_multigpu,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#all_reduce_multigpu
,function,torch.distributed.reduce_multigpu,"tensor_list,dst,op=ReduceOp.SUM,group=<object object>,async_op=False,dst_tensor=0",https://pytorch.org/docs/stable/distributed.html#torch.distributed.reduce_multigpu,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#reduce_multigpu
,function,torch.distributed.all_gather_multigpu,"output_tensor_lists,input_tensor_list,group=<object object>,async_op=False",https://pytorch.org/docs/stable/distributed.html#torch.distributed.all_gather_multigpu,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#all_gather_multigpu
torch.distributed.Backend,class,,,https://pytorch.org/docs/stable/distributed.html#torch.distributed.Backend,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#Backend
torch.distributed.ReduceOp,class,,,https://pytorch.org/docs/stable/distributed.html#torch.distributed.ReduceOp,
torch.distributed.reduce_op,class,,,https://pytorch.org/docs/stable/distributed.html#torch.distributed.reduce_op,https://pytorch.org/docs/stable/_modules/torch/distributed/distributed_c10d.html#reduce_op
