class,Type,name,input,link,source_code
,function,torch.masked_select,"input,mask,out=None",https://pytorch.org/docs/stable/torch.html#torch.masked_select,
,function,torch.narrow,"input,dim,start,length",https://pytorch.org/docs/stable/torch.html#torch.narrow,
,function,torch.nonzero,"input,*,out=None,as_tuple=False",https://pytorch.org/docs/stable/torch.html#torch.nonzero,
,function,torch.reshape,"input,shape",https://pytorch.org/docs/stable/torch.html#torch.reshape,
,function,torch.split,"tensor,split_size_or_sections,dim=0",https://pytorch.org/docs/stable/torch.html#torch.split,https://pytorch.org/docs/stable/_modules/torch/functional.html#split
,function,torch.squeeze,"input,dim=None,out=None",https://pytorch.org/docs/stable/torch.html#torch.squeeze,
,function,torch.stack,"tensors,dim=0,out=None",https://pytorch.org/docs/stable/torch.html#torch.stack,
,function,torch.t,input,https://pytorch.org/docs/stable/torch.html#torch.t,
,function,torch.take,"input,index",https://pytorch.org/docs/stable/torch.html#torch.take,
,function,torch.transpose,"input,dim0,dim1",https://pytorch.org/docs/stable/torch.html#torch.transpose,
,function,torch.unbind,"input,dim=0",https://pytorch.org/docs/stable/torch.html#torch.unbind,
,function,torch.unsqueeze,"input,dim,out=None",https://pytorch.org/docs/stable/torch.html#torch.unsqueeze,
,function,torch.where,"condition,x,y,condition",https://pytorch.org/docs/stable/torch.html#torch.where,
,function,torch.where,"condition,x,y",,
,function,torch.where,condition,,
,function,torch.seed,,https://pytorch.org/docs/stable/torch.html#torch.seed,https://pytorch.org/docs/stable/_modules/torch/random.html#seed
,function,torch.manual_seed,seed,https://pytorch.org/docs/stable/torch.html#torch.manual_seed,https://pytorch.org/docs/stable/_modules/torch/random.html#manual_seed
,function,torch.initial_seed,,https://pytorch.org/docs/stable/torch.html#torch.initial_seed,https://pytorch.org/docs/stable/_modules/torch/random.html#initial_seed
,function,torch.get_rng_state,,https://pytorch.org/docs/stable/torch.html#torch.get_rng_state,https://pytorch.org/docs/stable/_modules/torch/random.html#get_rng_state
,function,torch.set_rng_state,new_state,https://pytorch.org/docs/stable/torch.html#torch.set_rng_state,https://pytorch.org/docs/stable/_modules/torch/random.html#set_rng_state
,function,torch.bernoulli,"input,*,generator=None,out=None",https://pytorch.org/docs/stable/torch.html#torch.bernoulli,
,function,torch.multinomial,"input,num_samples,replacement=False,*,generator=None,out=None",https://pytorch.org/docs/stable/torch.html#torch.multinomial,
,function,torch.normal,"mean,std,*,generator=None,out=None,mean=0.0,std,out=None,mean,std=1.0,out=None,mean,std,size,*,out=None",https://pytorch.org/docs/stable/torch.html#torch.normal,
,function,torch.normal,"mean,std,*,generator=None,out=None",,
,function,torch.normal,"mean=0.0,std,out=None",,
,function,torch.normal,"mean,std=1.0,out=None",,
,function,torch.normal,"mean,std,size,*,out=None",,
,function,torch.rand,"*size,out=None,dtype=None,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.rand,
,function,torch.rand_like,"input,dtype=None,layout=None,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.rand_like,
,function,torch.randint,"low=0,high,size,*,generator=None,out=None,dtype=None,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.randint,
,function,torch.randint_like,"input,low=0,high,dtype=None,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.randint_like,
,function,torch.randn,"*size,out=None,dtype=None,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.randn,
,function,torch.randn_like,"input,dtype=None,layout=None,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.randn_like,
,function,torch.randperm,"n,out=None,dtype=torch.int64,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.randperm,
,function,torch.save,"obj,f,pickle_module=<module 'pickle' from '/opt/conda/lib/python3.6/pickle.py'>,pickle_protocol=2,_use_new_zipfile_serialization=False",https://pytorch.org/docs/stable/torch.html#torch.save,https://pytorch.org/docs/stable/_modules/torch/serialization.html#save
,function,torch.load,"f,map_location=None,pickle_module=<module 'pickle' from '/opt/conda/lib/python3.6/pickle.py'>,**pickle_load_args",https://pytorch.org/docs/stable/torch.html#torch.load,https://pytorch.org/docs/stable/_modules/torch/serialization.html#load
,function,torch.get_num_threads,,https://pytorch.org/docs/stable/torch.html#torch.get_num_threads,
,function,torch.set_num_threads,int,https://pytorch.org/docs/stable/torch.html#torch.set_num_threads,
,function,torch.get_num_interop_threads,,https://pytorch.org/docs/stable/torch.html#torch.get_num_interop_threads,
,function,torch.set_num_interop_threads,int,https://pytorch.org/docs/stable/torch.html#torch.set_num_interop_threads,
,function,torch.abs,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.abs,
,function,torch.acos,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.acos,
,function,torch.add,"input,other,out=None,input,alpha=1,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.add,
,function,torch.add,"input,other,out=None",,
,function,torch.add,"input,alpha=1,other,out=None",,
,function,torch.addcdiv,"input,value=1,tensor1,tensor2,out=None",https://pytorch.org/docs/stable/torch.html#torch.addcdiv,
,function,torch.addcmul,"input,value=1,tensor1,tensor2,out=None",https://pytorch.org/docs/stable/torch.html#torch.addcmul,
,function,torch.angle,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.angle,
,function,torch.asin,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.asin,
,function,torch.atan,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.atan,
,function,torch.atan2,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.atan2,
,function,torch.bitwise_not,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.bitwise_not,
,function,torch.bitwise_xor,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.bitwise_xor,
,function,torch.ceil,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.ceil,
,function,torch.clamp,"input,min,max,out=None,input,*,min,out=None,input,*,max,out=None",https://pytorch.org/docs/stable/torch.html#torch.clamp,
,function,torch.clamp,"input,*,min,out=None",,
,function,torch.clamp,"input,*,max,out=None",,
,function,torch.conj,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.conj,
,function,torch.cos,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.cos,
,function,torch.cosh,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.cosh,
,function,torch.div,"input,other,out=None,input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.div,
,function,torch.div,"input,other,out=None",,
,function,torch.div,"input,other,out=None",,
,function,torch.digamma,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.digamma,
,function,torch.erf,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.erf,
,function,torch.erfc,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.erfc,
,function,torch.erfinv,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.erfinv,
,function,torch.exp,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.exp,
,function,torch.expm1,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.expm1,
,function,torch.floor,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.floor,
,function,torch.fmod,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.fmod,
,function,torch.frac,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.frac,
,function,torch.imag,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.imag,
,function,torch.lerp,"input,end,weight,out=None",https://pytorch.org/docs/stable/torch.html#torch.lerp,
,function,torch.lgamma,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.lgamma,
,function,torch.log,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.log,
,function,torch.log10,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.log10,
,function,torch.log1p,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.log1p,
,function,torch.log2,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.log2,
,function,torch.logical_not,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.logical_not,
,function,torch.logical_xor,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.logical_xor,
,function,torch.mul,"input,other,out=None,input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.mul,
,function,torch.mul,"input,other,out=None",,
,function,torch.mul,"input,other,out=None",,
,function,torch.mvlgamma,"input,p",https://pytorch.org/docs/stable/torch.html#torch.mvlgamma,
,function,torch.neg,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.neg,
,function,torch.polygamma,"n,input,out=None",https://pytorch.org/docs/stable/torch.html#torch.polygamma,
,function,torch.pow,"input,exponent,out=None,self,exponent,out=None",https://pytorch.org/docs/stable/torch.html#torch.pow,
,function,torch.pow,"input,exponent,out=None",,
,function,torch.pow,"self,exponent,out=None",,
,function,torch.real,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.real,
,function,torch.reciprocal,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.reciprocal,
,function,torch.remainder,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.remainder,
,function,torch.round,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.round,
,function,torch.rsqrt,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.rsqrt,
,function,torch.sigmoid,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.sigmoid,
,function,torch.sign,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.sign,
,function,torch.sin,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.sin,
,function,torch.sinh,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.sinh,
,function,torch.sqrt,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.sqrt,
,function,torch.tan,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.tan,
,function,torch.tanh,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.tanh,
,function,torch.trunc,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.trunc,
,function,torch.argmax,"input,input,dim,keepdim=False",https://pytorch.org/docs/stable/torch.html#torch.argmax,
,function,torch.argmax,input,,
,function,torch.argmax,"input,dim,keepdim=False",,
,function,torch.argmin,"input,input,dim,keepdim=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.argmin,
,function,torch.argmin,input,,
,function,torch.argmin,"input,dim,keepdim=False,out=None",,
,function,torch.dist,"input,other,p=2",https://pytorch.org/docs/stable/torch.html#torch.dist,
,function,torch.logsumexp,"input,dim,keepdim=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.logsumexp,
,function,torch.mean,"input,input,dim,keepdim=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.mean,
,function,torch.mean,input,,
,function,torch.mean,"input,dim,keepdim=False,out=None",,
,function,torch.median,"input,input,dim=-1,keepdim=False,values=None,indices=None) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/torch.html#torch.median,
,function,torch.median,input,,
,function,torch.median,"input,dim=-1,keepdim=False,values=None,indices=None) -> (Tensor,LongTensor",,
,function,torch.mode,"input,dim=-1,keepdim=False,values=None,indices=None) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/torch.html#torch.mode,
,function,torch.norm,"input,p='fro',dim=None,keepdim=False,out=None,dtype=None",https://pytorch.org/docs/stable/torch.html#torch.norm,https://pytorch.org/docs/stable/_modules/torch/functional.html#norm
,function,torch.prod,"input,dtype=None,input,dim,keepdim=False,dtype=None",https://pytorch.org/docs/stable/torch.html#torch.prod,
,function,torch.prod,"input,dtype=None",,
,function,torch.prod,"input,dim,keepdim=False,dtype=None",,
,function,torch.std,"input,unbiased=True,input,dim,keepdim=False,unbiased=True,out=None",https://pytorch.org/docs/stable/torch.html#torch.std,
,function,torch.std,"input,unbiased=True",,
,function,torch.std,"input,dim,keepdim=False,unbiased=True,out=None",,
,function,torch.std_mean,"input,unbiased=True) -> (Tensor,Tensor,input,dim,keepdim=False,unbiased=True) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.std_mean,
,function,torch.std_mean,"input,unbiased=True) -> (Tensor,Tensor",,
,function,torch.std,"input,dim,keepdim=False,unbiased=True) -> (Tensor,Tensor",,
,function,torch.sum,"input,dtype=None,input,dim,keepdim=False,dtype=None",https://pytorch.org/docs/stable/torch.html#torch.sum,
,function,torch.sum,"input,dtype=None",,
,function,torch.sum,"input,dim,keepdim=False,dtype=None",,
,function,torch.unique,"input,sorted=True,return_inverse=False,return_counts=False,dim=None",https://pytorch.org/docs/stable/torch.html#torch.unique,https://pytorch.org/docs/stable/_modules/torch/functional.html#unique
,function,torch.unique_consecutive,"input,return_inverse=False,return_counts=False,dim=None",https://pytorch.org/docs/stable/torch.html#torch.unique_consecutive,https://pytorch.org/docs/stable/_modules/torch/functional.html#unique_consecutive
,function,torch.var,"input,unbiased=True,input,dim,keepdim=False,unbiased=True,out=None",https://pytorch.org/docs/stable/torch.html#torch.var,
,function,torch.var,"input,unbiased=True",,
,function,torch.var,"input,dim,keepdim=False,unbiased=True,out=None",,
,function,torch.var_mean,"input,unbiased=True) -> (Tensor,Tensor,input,dim,keepdim=False,unbiased=True) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.var_mean,
,function,torch.var_mean,"input,unbiased=True) -> (Tensor,Tensor",,
,function,torch.var_mean,"input,dim,keepdim=False,unbiased=True) -> (Tensor,Tensor",,
,function,torch.allclose,"input,other,rtol=1e-05,atol=1e-08,equal_nan=False",https://pytorch.org/docs/stable/torch.html#torch.allclose,
,function,torch.argsort,"input,dim=-1,descending=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.argsort,
,function,torch.eq,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.eq,
,function,torch.equal,"input,other",https://pytorch.org/docs/stable/torch.html#torch.equal,
,function,torch.ge,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.ge,
,function,torch.gt,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.gt,
,function,torch.isfinite,,https://pytorch.org/docs/stable/torch.html#torch.isfinite,
,function,torch.isinf,tensor,https://pytorch.org/docs/stable/torch.html#torch.isinf,https://pytorch.org/docs/stable/_modules/torch/functional.html#isinf
,function,torch.isnan,,https://pytorch.org/docs/stable/torch.html#torch.isnan,
,function,torch.kthvalue,"input,k,dim=None,keepdim=False,out=None) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/torch.html#torch.kthvalue,
,function,torch.le,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.le,
,function,torch.lt,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.lt,
,function,torch.max,"input,input,dim,keepdim=False,out=None) -> (Tensor,LongTensor,input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.max,
,function,torch.max,input,,
,function,torch.max,"input,dim,keepdim=False,out=None) -> (Tensor,LongTensor",,
,function,torch.max,"input,other,out=None",,
,function,torch.min,"input,input,dim,keepdim=False,out=None) -> (Tensor,LongTensor,input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.min,
,function,torch.min,input,,
,function,torch.min,"input,dim,keepdim=False,out=None) -> (Tensor,LongTensor",,
,function,torch.min,"input,other,out=None",,
,function,torch.ne,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.ne,
,function,torch.sort,"input,dim=-1,descending=False,out=None) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/torch.html#torch.sort,
,function,torch.topk,"input,k,dim=None,largest=True,sorted=True,out=None) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/torch.html#torch.topk,
,function,torch.fft,"input,signal_ndim,normalized=False",https://pytorch.org/docs/stable/torch.html#torch.fft,
,function,torch.ifft,"input,signal_ndim,normalized=False",https://pytorch.org/docs/stable/torch.html#torch.ifft,
,function,torch.rfft,"input,signal_ndim,normalized=False,onesided=True",https://pytorch.org/docs/stable/torch.html#torch.rfft,
,function,torch.irfft,"input,signal_ndim,normalized=False,onesided=True,signal_sizes=None",https://pytorch.org/docs/stable/torch.html#torch.irfft,
,function,torch.stft,"input,n_fft,hop_length=None,win_length=None,window=None,center=True,pad_mode='reflect',normalized=False,onesided=True",https://pytorch.org/docs/stable/torch.html#torch.stft,https://pytorch.org/docs/stable/_modules/torch/functional.html#stft
,function,torch.bartlett_window,"window_length,periodic=True,dtype=None,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.bartlett_window,
,function,torch.blackman_window,"window_length,periodic=True,dtype=None,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.blackman_window,
,function,torch.hamming_window,"window_length,periodic=True,alpha=0.54,beta=0.46,dtype=None,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.hamming_window,
,function,torch.hann_window,"window_length,periodic=True,dtype=None,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.hann_window,
,function,torch.bincount,"input,weights=None,minlength=0",https://pytorch.org/docs/stable/torch.html#torch.bincount,
,function,torch.broadcast_tensors,*tensors,https://pytorch.org/docs/stable/torch.html#torch.broadcast_tensors,https://pytorch.org/docs/stable/_modules/torch/functional.html#broadcast_tensors
,function,torch.cartesian_prod,*tensors,https://pytorch.org/docs/stable/torch.html#torch.cartesian_prod,https://pytorch.org/docs/stable/_modules/torch/functional.html#cartesian_prod
,function,torch.cdist,"x1,x2,p=2,compute_mode='use_mm_for_euclid_dist_if_necessary'",https://pytorch.org/docs/stable/torch.html#torch.cdist,https://pytorch.org/docs/stable/_modules/torch/functional.html#cdist
,function,torch.combinations,"input,r=2,with_replacement=False",https://pytorch.org/docs/stable/torch.html#torch.combinations,
,function,torch.cross,"input,other,dim=-1,out=None",https://pytorch.org/docs/stable/torch.html#torch.cross,
,function,torch.cumprod,"input,dim,out=None,dtype=None",https://pytorch.org/docs/stable/torch.html#torch.cumprod,
,function,torch.cumsum,"input,dim,out=None,dtype=None",https://pytorch.org/docs/stable/torch.html#torch.cumsum,
,function,torch.diag,"input,diagonal=0,out=None",https://pytorch.org/docs/stable/torch.html#torch.diag,
,function,torch.diag_embed,"input,offset=0,dim1=-2,dim2=-1",https://pytorch.org/docs/stable/torch.html#torch.diag_embed,
,function,torch.diagflat,"input,offset=0",https://pytorch.org/docs/stable/torch.html#torch.diagflat,
,function,torch.diagonal,"input,offset=0,dim1=0,dim2=1",https://pytorch.org/docs/stable/torch.html#torch.diagonal,
,function,torch.einsum,"equation,*operands",https://pytorch.org/docs/stable/torch.html#torch.einsum,https://pytorch.org/docs/stable/_modules/torch/functional.html#einsum
,function,torch.flatten,"input,start_dim=0,end_dim=-1",https://pytorch.org/docs/stable/torch.html#torch.flatten,
,function,torch.flip,"input,dims",https://pytorch.org/docs/stable/torch.html#torch.flip,
,function,torch.rot90,"input,k,dims",https://pytorch.org/docs/stable/torch.html#torch.rot90,
,function,torch.histc,"input,bins=100,min=0,max=0,out=None",https://pytorch.org/docs/stable/torch.html#torch.histc,
,function,torch.meshgrid,"*tensors,**kwargs",https://pytorch.org/docs/stable/torch.html#torch.meshgrid,https://pytorch.org/docs/stable/_modules/torch/functional.html#meshgrid
,function,torch.renorm,"input,p,dim,maxnorm,out=None",https://pytorch.org/docs/stable/torch.html#torch.renorm,
,function,torch.repeat_interleave,"input,repeats,dim=None,repeats",https://pytorch.org/docs/stable/torch.html#torch.repeat_interleave,
,function,torch.repeat_interleave,"input,repeats,dim=None",,
,function,torch.repeat_interleave,repeats,,
,function,torch.roll,"input,shifts,dims=None",https://pytorch.org/docs/stable/torch.html#torch.roll,
,function,torch.tensordot,"a,b,dims=2",https://pytorch.org/docs/stable/torch.html#torch.tensordot,https://pytorch.org/docs/stable/_modules/torch/functional.html#tensordot
,function,torch.trace,input,https://pytorch.org/docs/stable/torch.html#torch.trace,
,function,torch.tril,"input,diagonal=0,out=None",https://pytorch.org/docs/stable/torch.html#torch.tril,
,function,torch.tril_indices,"row,col,offset=0,dtype=torch.long,device='cpu',layout=torch.strided",https://pytorch.org/docs/stable/torch.html#torch.tril_indices,
,function,torch.triu,"input,diagonal=0,out=None",https://pytorch.org/docs/stable/torch.html#torch.triu,
,function,torch.triu_indices,"row,col,offset=0,dtype=torch.long,device='cpu',layout=torch.strided",https://pytorch.org/docs/stable/torch.html#torch.triu_indices,
,function,torch.addbmm,"beta=1,input,alpha=1,batch1,batch2,out=None",https://pytorch.org/docs/stable/torch.html#torch.addbmm,
,function,torch.addmm,"beta=1,input,alpha=1,mat1,mat2,out=None",https://pytorch.org/docs/stable/torch.html#torch.addmm,
,function,torch.addmv,"beta=1,input,alpha=1,mat,vec,out=None",https://pytorch.org/docs/stable/torch.html#torch.addmv,
,function,torch.addr,"beta=1,input,alpha=1,vec1,vec2,out=None",https://pytorch.org/docs/stable/torch.html#torch.addr,
,function,torch.baddbmm,"beta=1,input,alpha=1,batch1,batch2,out=None",https://pytorch.org/docs/stable/torch.html#torch.baddbmm,
,function,torch.bmm,"input,mat2,out=None",https://pytorch.org/docs/stable/torch.html#torch.bmm,
,function,torch.chain_matmul,*matrices,https://pytorch.org/docs/stable/torch.html#torch.chain_matmul,https://pytorch.org/docs/stable/_modules/torch/functional.html#chain_matmul
,function,torch.cholesky,"input,upper=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.cholesky,
,function,torch.cholesky_inverse,"input,upper=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.cholesky_inverse,
,function,torch.cholesky_solve,"input,input2,upper=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.cholesky_solve,
,function,torch.dot,"input,tensor",https://pytorch.org/docs/stable/torch.html#torch.dot,
,function,torch.eig,"input,eigenvectors=False,out=None) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.eig,
,function,torch.geqrf,"input,out=None) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.geqrf,
,function,torch.ger,"input,vec2,out=None",https://pytorch.org/docs/stable/torch.html#torch.ger,
,function,torch.inverse,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.inverse,
,function,torch.det,input,https://pytorch.org/docs/stable/torch.html#torch.det,
,function,torch.logdet,input,https://pytorch.org/docs/stable/torch.html#torch.logdet,
,function,torch.slogdet,"input) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.slogdet,
,function,torch.lstsq,"input,A,out=None",https://pytorch.org/docs/stable/torch.html#torch.lstsq,
,function,torch.lu,"A,pivot=True,get_infos=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.lu,https://pytorch.org/docs/stable/_modules/torch/functional.html#lu
,function,torch.lu_solve,"input,LU_data,LU_pivots,out=None",https://pytorch.org/docs/stable/torch.html#torch.lu_solve,
,function,torch.lu_unpack,"LU_data,LU_pivots,unpack_data=True,unpack_pivots=True",https://pytorch.org/docs/stable/torch.html#torch.lu_unpack,https://pytorch.org/docs/stable/_modules/torch/functional.html#lu_unpack
,function,torch.matmul,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.matmul,
,function,torch.matrix_power,"input,n",https://pytorch.org/docs/stable/torch.html#torch.matrix_power,
