,idx,freq,sequence,sentence,api,len
24,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.min.yaml,1
25,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.min.yaml,1
26,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.random_uniform.yaml,1
27,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.random_uniform.yaml,1
28,2,2423,['SOME_STRUCTURE'],list of Context,mxnet.contrib.onnx.import_to_gluon.yaml,1
29,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.interleaved_matmul_selfatt_qk.yaml,1
30,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.interleaved_matmul_selfatt_qk.yaml,1
31,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.broadcast_add.yaml,1
32,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.broadcast_add.yaml,1
33,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.broadcast_add.yaml,1
34,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_conv.yaml,1
35,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_conv.yaml,1
36,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.contrib.quantized_conv.yaml,1
37,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.contrib.quantized_conv.yaml,1
38,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_conv.yaml,1
39,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_conv.yaml,1
40,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_conv.yaml,1
41,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_conv.yaml,1
42,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_conv.yaml,1
43,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_conv.yaml,1
44,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_conv.yaml,1
45,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.contrib.quantized_conv.yaml,1
46,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.contrib.quantized_conv.yaml,1
47,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_conv.yaml,1
48,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.interleaved_matmul_encdec_qk.yaml,1
49,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.interleaved_matmul_encdec_qk.yaml,1
50,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.interleaved_matmul_encdec_qk.yaml,1
51,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.arcsinh.yaml,1
52,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.arcsinh.yaml,1
53,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.dequantize.yaml,1
54,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.dequantize.yaml,1
55,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.dequantize.yaml,1
56,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.dequantize.yaml,1
57,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.sum_axis.yaml,1
58,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.sum_axis.yaml,1
59,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.l2normalization.yaml,1
60,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.l2normalization.yaml,1
61,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.sequencereverse.yaml,1
62,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.sequencereverse.yaml,1
63,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.sequencereverse.yaml,1
64,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.index_copy.yaml,1
65,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.index_copy.yaml,1
66,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.index_copy.yaml,1
67,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.index_copy.yaml,1
68,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.sgd_mom_update.yaml,1
69,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.sgd_mom_update.yaml,1
70,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.sgd_mom_update.yaml,1
71,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.sgd_mom_update.yaml,1
72,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.image.crop.yaml,1
73,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.image.crop.yaml,1
74,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.group_adagrad_update.yaml,1
75,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.group_adagrad_update.yaml,1
76,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.group_adagrad_update.yaml,1
77,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.group_adagrad_update.yaml,1
78,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.batchnorm.yaml,1
79,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.batchnorm.yaml,1
80,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.batchnorm.yaml,1
81,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.batchnorm.yaml,1
82,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.batchnorm.yaml,1
83,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.batchnorm.yaml,1
84,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.linalg.extracttrian.yaml,1
85,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.linalg.extracttrian.yaml,1
86,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.linalg.makediag.yaml,1
87,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.linalg.makediag.yaml,1
88,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.abs.yaml,1
89,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.abs.yaml,1
90,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.sigmoid.yaml,1
91,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.sigmoid.yaml,1
92,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.calibrate_entropy.yaml,1
93,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.calibrate_entropy.yaml,1
94,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.calibrate_entropy.yaml,1
95,2,2423,['SOME_STRUCTURE'],list of NDArray,mxnet.contrib.autograd.backward.yaml,1
96,2,2423,['SOME_STRUCTURE'],list of NDArray,mxnet.contrib.autograd.backward.yaml,1
97,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.box_non_maximum_suppression.yaml,1
98,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.box_non_maximum_suppression.yaml,1
99,2,2423,['SOME_STRUCTURE'],NDArray[],mxnet.ndarray.stack.yaml,1
100,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.stack.yaml,1
101,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.swapaxis.yaml,1
102,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.swapaxis.yaml,1
103,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.mp_lamb_update_phase1.yaml,1
104,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.mp_lamb_update_phase1.yaml,1
105,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.mp_lamb_update_phase1.yaml,1
106,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.mp_lamb_update_phase1.yaml,1
107,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.mp_lamb_update_phase1.yaml,1
108,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.mp_lamb_update_phase1.yaml,1
109,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.op.broadcast_axes.yaml,1
110,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.broadcast_axes.yaml,1
111,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.broadcast_axes.yaml,1
112,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.op.broadcast_axes.yaml,1
113,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.linalg_trsm.yaml,1
114,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.linalg_trsm.yaml,1
115,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.linalg_trsm.yaml,1
116,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.arctanh.yaml,1
117,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.arctanh.yaml,1
118,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.degrees.yaml,1
119,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.degrees.yaml,1
120,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.diag.yaml,1
121,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.diag.yaml,1
122,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.random_exponential.yaml,1
123,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.random_exponential.yaml,1
124,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.clip.yaml,1
125,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.clip.yaml,1
126,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.random_gamma.yaml,1
127,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.random_gamma.yaml,1
128,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.quantized_batch_norm.yaml,1
129,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.quantized_batch_norm.yaml,1
130,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.quantized_batch_norm.yaml,1
131,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.quantized_batch_norm.yaml,1
132,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.quantized_batch_norm.yaml,1
133,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.quantized_batch_norm.yaml,1
134,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.quantized_batch_norm.yaml,1
135,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.quantized_batch_norm.yaml,1
136,2,2423,['SOME_STRUCTURE'],mxnet.ndarray.array,mxnet.ndarray.maximum.yaml,1
137,2,2423,['SOME_STRUCTURE'],mxnet.ndarray.array,mxnet.ndarray.maximum.yaml,1
138,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.fill_element_0index.yaml,1
139,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.fill_element_0index.yaml,1
140,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.fill_element_0index.yaml,1
141,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.fill_element_0index.yaml,1
142,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.negative.yaml,1
143,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.negative.yaml,1
144,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.log.yaml,1
145,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.log.yaml,1
146,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.signum_update.yaml,1
147,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.signum_update.yaml,1
148,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.signum_update.yaml,1
149,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.signum_update.yaml,1
150,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.sequencemask.yaml,1
151,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.sequencemask.yaml,1
152,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.sequencemask.yaml,1
153,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.sgd_update.yaml,1
154,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.sgd_update.yaml,1
155,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.sgd_update.yaml,1
156,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.sign_ste.yaml,1
157,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.sign_ste.yaml,1
158,2,2423,['SOME_STRUCTURE'],np.ndarray,mxnet.test_utils.assert_almost_equal_ignore_nan.yaml,1
159,2,2423,['SOME_STRUCTURE'],np.ndarray,mxnet.test_utils.assert_almost_equal_ignore_nan.yaml,1
160,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.linalg_det.yaml,1
161,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.linalg_det.yaml,1
162,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.image.resize_short.yaml,1
163,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.ftrl_update.yaml,1
164,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.ftrl_update.yaml,1
165,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.ftrl_update.yaml,1
166,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.ftrl_update.yaml,1
167,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.ftrl_update.yaml,1
168,2,2423,['SOME_STRUCTURE'],NDArray[],mxnet.ndarray.multi_sgd_update.yaml,1
169,2,2423,['SOME_STRUCTURE'],tuple of <float>,mxnet.ndarray.multi_sgd_update.yaml,1
170,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.multi_sgd_update.yaml,1
171,2,2423,['SOME_STRUCTURE'],tuple of <float>,mxnet.ndarray.multi_sgd_update.yaml,1
172,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.sample_normal.yaml,1
173,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.sample_normal.yaml,1
174,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.op.sample_normal.yaml,1
175,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.sample_normal.yaml,1
176,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.round.yaml,1
177,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sparse.round.yaml,1
178,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.transpose.yaml,1
179,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.transpose.yaml,1
180,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.transpose.yaml,1
181,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.arctan.yaml,1
182,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.arctan.yaml,1
183,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.softmax_cross_entropy.yaml,1
184,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.softmax_cross_entropy.yaml,1
185,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.softmax_cross_entropy.yaml,1
186,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sample_poisson.yaml,1
187,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.sample_poisson.yaml,1
188,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.sample_poisson.yaml,1
189,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.broadcast_minus.yaml,1
190,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.broadcast_minus.yaml,1
191,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.broadcast_minus.yaml,1
192,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.broadcast_power.yaml,1
193,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.broadcast_power.yaml,1
194,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.broadcast_power.yaml,1
195,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.multiboxdetection.yaml,1
196,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.multiboxdetection.yaml,1
197,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.multiboxdetection.yaml,1
198,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.multiboxdetection.yaml,1
199,2,2423,['SOME_STRUCTURE'],tuple of <float>,mxnet.ndarray.contrib.multiboxdetection.yaml,1
200,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.diag.yaml,1
201,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.diag.yaml,1
202,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.ravel_multi_index.yaml,1
203,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.ravel_multi_index.yaml,1
204,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.op.ravel_multi_index.yaml,1
205,2,2423,['SOME_STRUCTURE'],NDArray[],mxnet.ndarray.op.amp_multicast.yaml,1
206,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.amp_multicast.yaml,1
207,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantize_v2.yaml,1
208,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantize_v2.yaml,1
209,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.backward_quadratic.yaml,1
210,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.erfinv.yaml,1
211,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.erfinv.yaml,1
212,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.nanprod.yaml,1
213,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.nanprod.yaml,1
214,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.broadcast_plus.yaml,1
215,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.broadcast_plus.yaml,1
216,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.broadcast_plus.yaml,1
217,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.count_sketch.yaml,1
218,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.count_sketch.yaml,1
219,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.count_sketch.yaml,1
220,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.count_sketch.yaml,1
221,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.trunc.yaml,1
222,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.trunc.yaml,1
223,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.repeat.yaml,1
224,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.repeat.yaml,1
225,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.bilinearsampler.yaml,1
226,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.bilinearsampler.yaml,1
227,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.bilinearsampler.yaml,1
228,2,2423,['SOME_STRUCTURE'],mxnet.ndarray.array,mxnet.ndarray.equal.yaml,1
229,2,2423,['SOME_STRUCTURE'],mxnet.ndarray.array,mxnet.ndarray.equal.yaml,1
230,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.ctc_loss.yaml,1
231,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.ctc_loss.yaml,1
232,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.ctc_loss.yaml,1
233,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.ctc_loss.yaml,1
234,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.ctc_loss.yaml,1
235,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.index_array.yaml,1
236,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.index_array.yaml,1
237,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.fill_element_0index.yaml,1
238,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.fill_element_0index.yaml,1
239,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.fill_element_0index.yaml,1
240,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.fill_element_0index.yaml,1
241,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.contrib.ndarray.backward_hawkesll.yaml,1
242,2,2423,['SOME_STRUCTURE'],NDArray[],mxnet.ndarray.custom.yaml,1
243,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.custom.yaml,1
244,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.image.flip_left_right.yaml,1
245,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.image.flip_left_right.yaml,1
246,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.linalg.trmm.yaml,1
247,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.linalg.trmm.yaml,1
248,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.linalg.trmm.yaml,1
249,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.arcsin.yaml,1
250,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.arcsin.yaml,1
251,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_elemwise_add.yaml,1
252,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_elemwise_add.yaml,1
253,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_elemwise_add.yaml,1
254,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_elemwise_add.yaml,1
255,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_elemwise_add.yaml,1
256,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_elemwise_add.yaml,1
257,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.contrib.quantized_elemwise_add.yaml,1
258,2,2423,['SOME_STRUCTURE'],list of np.ndarray,mxnet.test_utils.check_symbolic_forward.yaml,1
259,2,2423,['SOME_STRUCTURE'],dict of str to np.ndarray,mxnet.test_utils.check_symbolic_forward.yaml,1
260,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.shape_array.yaml,1
261,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.shape_array.yaml,1
262,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.ftml_update.yaml,1
263,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.ftml_update.yaml,1
264,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.ftml_update.yaml,1
265,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.ftml_update.yaml,1
266,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.ftml_update.yaml,1
267,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.ftml_update.yaml,1
268,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.roipooling.yaml,1
269,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.roipooling.yaml,1
270,2,2423,['SOME_STRUCTURE'],Shape(tuple),mxnet.ndarray.op.roipooling.yaml,1
271,2,2423,['SOME_STRUCTURE'],NDArray,mxnet.ndarray.op.roipooling.yaml,1
