API,Arg,Descp,Normalized_descp,dtype,structure,shape,ndim,range,enum
torch.logical_and,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,
torch.logical_and,out,DF: None,DEFAULT None,,D_STRUCTURE,,,,
torch.jit.save,_extra_files,Map from filename to contents which will be stored as part of 'f'.,Map from filename to contents which will be stored as part of QSTR,D_TYPE,,,,
torch.jit.save,_extra_files,DF: ExtraFilesMap{},DEFAULT DF_STR,D_TYPE,,,,
torch.sum,dim,the dimension or dimensions to reduce.,the dimension or dimensions to reduce,D_TYPE,D_STRUCTURE,,CONSTANT_VAL,,
torch.sum,dim,DD: int or tuple of python:ints,D_TYPE or D_STRUCTURE of python D_TYPE,D_TYPE,D_STRUCTURE,,CONSTANT_VAL,,
torch.numel,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,
torch.numel,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.is_tensor,obj,Object to test,Object to test,,,,,
torch.is_tensor,obj,DD: Object,ONE_WORD Object,,,,,
torch.nn.utils.spectral_norm,name,name of weight parameter,name of weight parameter,D_TYPE,,,,
torch.nn.utils.spectral_norm,name,"DD: str, optional",D_TYPE optional,D_TYPE,,,,
torch.nn.utils.spectral_norm,name,DF: weight,DEFAULT DF_STR,D_TYPE,,,,
torch.lobpcg,method,"select LOBPCG method. See the description of the function above. Default is ""ortho"".",select LOBPCG method,D_TYPE,,,,
torch.lobpcg,method,"select LOBPCG method. See the description of the function above. Default is ""ortho"".",See the description of the function above,D_TYPE,,,,
torch.lobpcg,method,"select LOBPCG method. See the description of the function above. Default is ""ortho"".",Default is QSTR,D_TYPE,,,,
torch.lobpcg,method,"DD: str, optional",D_TYPE optional,D_TYPE,,,,
torch.lobpcg,method,DF: None,DEFAULT None,D_TYPE,,,,
torch.round,out,the output tensor.,the output D_STRUCTURE,,D_STRUCTURE,,,,
torch.round,out,"DD: Tensor, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,
torch.round,out,DF: None,DEFAULT None,,D_STRUCTURE,,,,
torch.nn.CTCLoss,zero_infinity,Whether to zero infinite losses and the associated gradients. Default: `False` Infinite losses mainly occur when the inputs are too short to be aligned to the targets.,Whether to zero infinite losses and the associated gradients,D_TYPE,,CONSTANT_VAL,,
torch.nn.CTCLoss,zero_infinity,Whether to zero infinite losses and the associated gradients. Default: `False` Infinite losses mainly occur when the inputs are too short to be aligned to the targets.,Default CONSTANT_BOOL Infinite losses mainly occur when the inputs are too D_TYPE to be aligned to the targets,D_TYPE,,CONSTANT_VAL,,
torch.nn.CTCLoss,zero_infinity,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.nn.CTCLoss,zero_infinity,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.utils.prune.random_unstructured,amount,"quantity of parameters to prune. If `float`, should be between 0.0 and 1.0 and represent the fraction of parameters to prune. If `int`, it represents the absolute number of parameters to prune.",quantity of parameters to prune,D_TYPE,,CONSTANT_VAL,"int:[0,inf);torch.float32:[0,1]",
torch.nn.utils.prune.random_unstructured,amount,"quantity of parameters to prune. If `float`, should be between 0.0 and 1.0 and represent the fraction of parameters to prune. If `int`, it represents the absolute number of parameters to prune.",If D_TYPE should be between CONSTANT_FLOAT and CONSTANT_FLOAT and represent the fraction of parameters to prune,D_TYPE,,CONSTANT_VAL,"int:[0,inf);torch.float32:[0,1]",
torch.nn.utils.prune.random_unstructured,amount,"quantity of parameters to prune. If `float`, should be between 0.0 and 1.0 and represent the fraction of parameters to prune. If `int`, it represents the absolute number of parameters to prune.",If D_TYPE it represents the absolute number of parameters to prune,D_TYPE,,CONSTANT_VAL,"int:[0,inf);torch.float32:[0,1]",
torch.nn.utils.prune.random_unstructured,amount,DD: int or float,ONE_WORD D_TYPE,D_TYPE,,CONSTANT_VAL,"int:[0,inf);torch.float32:[0,1]",
torch.rand,layout,the desired layout of returned Tensor. Default: `torch.strided`.,the desired layout of returned D_STRUCTURE,,,,,
torch.rand,layout,the desired layout of returned Tensor. Default: `torch.strided`.,Default torch strided,,,,,
torch.rand,layout,"DD: `torch.layout`, optional",torch layout optional,,,,,
torch.rand,layout,DF: torch.strided,torch strided,,,,,
torch.nn.functional.nll_loss,ignore_index,"Specifies a target value that is ignored and does not contribute to the input gradient. When `size_average` is `True`, the loss is averaged over non-ignored targets. Default: -100",Specifies a PARAM value that is ignored and does not contribute to the PARAM gradient,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.nll_loss,ignore_index,"Specifies a target value that is ignored and does not contribute to the input gradient. When `size_average` is `True`, the loss is averaged over non-ignored targets. Default: -100",When PARAM is CONSTANT_BOOL the loss is averaged over non ignored targets,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.nll_loss,ignore_index,"Specifies a target value that is ignored and does not contribute to the input gradient. When `size_average` is `True`, the loss is averaged over non-ignored targets. Default: -100",Default CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.nll_loss,ignore_index,"DD: int, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.nll_loss,ignore_index,DF: -100,DEFAULT CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,,
torch.addr,beta,multiplier for `input` ( beta ),multiplier for PARAM BSTR,D_TYPE,,CONSTANT_VAL,,
torch.addr,beta,"DD: Number, optional",Number optional,D_TYPE,,CONSTANT_VAL,,
torch.addr,beta,DF: 1,DEFAULT CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.avg_pool1d,input,"input tensor of shape (minibatch , in _channels , iW) ",input D_STRUCTURE of shape BSTR,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.multinomial,generator,a pseudorandom number generator for sampling,a pseudorandom number generator for sampling,,,,,
torch.multinomial,generator,"DD: `torch.Generator`, optional",torch Generator optional,,,,,
torch.multinomial,generator,DF: None,DEFAULT None,,,,,
torch.distributed.send,dst,Destination rank.,Destination rank,D_TYPE,,CONSTANT_VAL,,
torch.distributed.send,dst,DD: int,ONE_WORD D_TYPE,D_TYPE,,CONSTANT_VAL,,
torch.nn.RReLU,inplace,can optionally do the operation in-place. Default: `False`,can optionally do the operation in place,D_TYPE,,CONSTANT_VAL,,
torch.nn.RReLU,inplace,can optionally do the operation in-place. Default: `False`,Default CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.RReLU,inplace,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.masked_select,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,
torch.masked_select,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.nn.InstanceNorm1d,momentum,the value used for the running_mean and running_var computation. Default: 0.1,the value used for the running_mean and running_var computation,D_TYPE,,CONSTANT_VAL,,
torch.nn.InstanceNorm1d,momentum,the value used for the running_mean and running_var computation. Default: 0.1,Default CONSTANT_FLOAT,D_TYPE,,CONSTANT_VAL,,
torch.nn.InstanceNorm1d,momentum,DF: 0.1,DEFAULT CONSTANT_FLOAT,D_TYPE,,CONSTANT_VAL,,
torch.cuda.set_rng_state,new_state,The desired state,The desired state,D_TYPE,,,,
torch.cuda.set_rng_state,new_state,DD: torch.ByteTensor,ONE_WORD D_TYPE,D_TYPE,,,,
torch.symeig,out,"the output tuple of (Tensor, Tensor)",the output D_STRUCTURE of BSTR,,D_STRUCTURE,BSTR,,,
torch.symeig,out,"DD: tuple, optional",D_STRUCTURE optional,,D_STRUCTURE,BSTR,,,
torch.symeig,out,DF: None,DEFAULT None,,D_STRUCTURE,BSTR,,,
torch.floor_divide,other,the denominator,the denominator,D_TYPE,D_STRUCTURE,,CONSTANT_VAL,,
torch.floor_divide,other,DD: Tensor or Scalar,D_STRUCTURE or Scalar,D_TYPE,D_STRUCTURE,,CONSTANT_VAL,,
torch.addmm,mat1,the first matrix to be multiplied,the first matrix to be multiplied,D_TYPE,D_STRUCTURE,,,,
torch.addmm,mat1,DD: Tensor,ONE_WORD D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,
torch.eye,requires_grad,If autograd should record operations on the returned tensor. Default: `False`.,If autograd should record operations on the returned D_STRUCTURE,D_TYPE,,CONSTANT_VAL,,
torch.eye,requires_grad,If autograd should record operations on the returned tensor. Default: `False`.,Default CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.eye,requires_grad,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.eye,requires_grad,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.functional.conv_transpose2d,input,"input tensor of shape (minibatch , in _channels , iH , iW) ",input D_STRUCTURE of shape BSTR,,D_STRUCTURE,BSTR,CONSTANT_VAL,,
torch.nn.MaxUnpool2d,padding,Padding that was added to the input,Padding that was added to the input,D_TYPE,D_STRUCTURE,,CONSTANT_VAL,,
torch.nn.MaxUnpool2d,padding,DD: int or tuple,D_TYPE or D_STRUCTURE,D_TYPE,D_STRUCTURE,,CONSTANT_VAL,,
torch.nn.MaxUnpool2d,padding,DF: 0,DEFAULT CONSTANT_NUM,D_TYPE,D_STRUCTURE,,CONSTANT_VAL,,
torch.autograd.functional.jacobian,strict,"If `True`, an error will be raised when we detect that there exists an input such that all the outputs are independent of it. If `False`, we return a Tensor of zeros as the jacobian for said inputs, which is the expected mathematical value. Defaults to `False`.",If CONSTANT_BOOL an error will be raised when we detect that there exists an input such that all the outputs are independent of it,D_TYPE,,CONSTANT_VAL,,
torch.autograd.functional.jacobian,strict,"If `True`, an error will be raised when we detect that there exists an input such that all the outputs are independent of it. If `False`, we return a Tensor of zeros as the jacobian for said inputs, which is the expected mathematical value. Defaults to `False`.",If CONSTANT_BOOL we return a D_STRUCTURE of zeros as the jacobian for said PARAM which is the expected mathematical value,D_TYPE,,CONSTANT_VAL,,
torch.autograd.functional.jacobian,strict,"If `True`, an error will be raised when we detect that there exists an input such that all the outputs are independent of it. If `False`, we return a Tensor of zeros as the jacobian for said inputs, which is the expected mathematical value. Defaults to `False`.",Defaults to CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.autograd.functional.jacobian,strict,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.autograd.functional.jacobian,strict,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.triu,diagonal,the diagonal to consider,the diagonal to consider,D_TYPE,,CONSTANT_VAL,,
torch.triu,diagonal,"DD: int, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.triu,diagonal,DF: 0,DEFAULT CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,,
torch.nn.MultiLabelMarginLoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",Deprecated BSTR,,,,,
torch.nn.MultiLabelMarginLoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",By default the losses are averaged or summed over observations for each minibatch depending on PARAM,,,,,
torch.nn.MultiLabelMarginLoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",When QSTR is CONSTANT_BOOL returns a loss per batch element instead and ignores PARAM,,,,,
torch.nn.MultiLabelMarginLoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",Default CONSTANT_BOOL,,,,,
torch.nn.MultiLabelMarginLoss,reduce,"DD: bool, optional",D_TYPE optional,,,,,
torch.nn.MultiLabelMarginLoss,reduce,DF: None,DEFAULT None,,,,,
torch.sigmoid,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,
torch.sigmoid,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.nn.ConvTranspose2d,groups,Number of blocked connections from input channels to output channels. Default: 1,Number of blocked connections from input channels to output channels,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.nn.ConvTranspose2d,groups,Number of blocked connections from input channels to output channels. Default: 1,Default CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.nn.ConvTranspose2d,groups,"DD: int, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.nn.ConvTranspose2d,groups,DF: 1,DEFAULT CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.triu_indices,row,number of rows in the 2-D matrix.,number of rows in the CONSTANT_NUM D matrix,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.triu_indices,row,DD: `int`,ONE_WORD D_TYPE,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.distributed.get_world_size,group,The process group to work on,The process group to work on,,,,,
torch.distributed.get_world_size,group,"DD: ProcessGroup, optional",ProcessGroup optional,,,,,
torch.distributed.get_world_size,group,DF: <objectobject>,DEFAULT REXPR,,,,,
torch.nn.CrossEntropyLoss,reduction,"Specifies the reduction to apply to the output: `'none'` | `'mean'` | `'sum'`. `'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed. Note: `size_average` and `reduce` are in the process of being deprecated, and in the meantime, specifying either of those two args will override `reduction`. Default: `'mean'`",Specifies the reduction to apply to the output QSTR QSTR QSTR,D_TYPE,,,,QSTR
torch.nn.CrossEntropyLoss,reduction,"Specifies the reduction to apply to the output: `'none'` | `'mean'` | `'sum'`. `'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed. Note: `size_average` and `reduce` are in the process of being deprecated, and in the meantime, specifying either of those two args will override `reduction`. Default: `'mean'`",QSTR no reduction will be applied QSTR the sum of the output will be divided by the number of elements in the output QSTR the output will be summed,D_TYPE,,,,QSTR
torch.nn.CrossEntropyLoss,reduction,"Specifies the reduction to apply to the output: `'none'` | `'mean'` | `'sum'`. `'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed. Note: `size_average` and `reduce` are in the process of being deprecated, and in the meantime, specifying either of those two args will override `reduction`. Default: `'mean'`",Note PARAM and PARAM are in the process of being deprecated and in the meantime specifying either of those two args will override QSTR,D_TYPE,,,,QSTR
torch.nn.CrossEntropyLoss,reduction,"Specifies the reduction to apply to the output: `'none'` | `'mean'` | `'sum'`. `'none'`: no reduction will be applied, `'mean'`: the sum of the output will be divided by the number of elements in the output, `'sum'`: the output will be summed. Note: `size_average` and `reduce` are in the process of being deprecated, and in the meantime, specifying either of those two args will override `reduction`. Default: `'mean'`",Default QSTR,D_TYPE,,,,QSTR
torch.nn.CrossEntropyLoss,reduction,"DD: string, optional",D_TYPE optional,D_TYPE,,,,QSTR
torch.nn.CrossEntropyLoss,reduction,DF: mean,DEFAULT DF_STR,D_TYPE,,,,QSTR
torch.nn.utils.prune.remove,name,parameter name within `module` on which pruning will act.,parameter name within PARAM on which pruning will act,D_TYPE,,CONSTANT_VAL,,
torch.nn.utils.prune.remove,name,DD: str,ONE_WORD D_TYPE,D_TYPE,,CONSTANT_VAL,,
torch.pca_lowrank,niter,"the number of subspace iterations to conduct; niter must be a nonnegative integer, and defaults to 2.",the number of subspace iterations to conduct niter must be a nonnegative D_TYPE and defaults to CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.pca_lowrank,niter,"DD: int, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.pca_lowrank,niter,DF: 2,DEFAULT CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,"[0,inf)",
torch.nn.KLDivLoss,reduction,Specifies the reduction to apply to the output: `'none'` | `'batchmean'` | `'sum'` | `'mean'`. `'none'`: no reduction will be applied. `'batchmean'`: the sum of the output will be divided by batchsize. `'sum'`: the output will be summed. `'mean'`: the output will be divided by the number of elements in the output. Default: `'mean'`,Specifies the reduction to apply to the output QSTR QSTR QSTR QSTR,D_TYPE,,,,QSTR
torch.nn.KLDivLoss,reduction,Specifies the reduction to apply to the output: `'none'` | `'batchmean'` | `'sum'` | `'mean'`. `'none'`: no reduction will be applied. `'batchmean'`: the sum of the output will be divided by batchsize. `'sum'`: the output will be summed. `'mean'`: the output will be divided by the number of elements in the output. Default: `'mean'`,QSTR no reduction will be applied,D_TYPE,,,,QSTR
torch.nn.KLDivLoss,reduction,Specifies the reduction to apply to the output: `'none'` | `'batchmean'` | `'sum'` | `'mean'`. `'none'`: no reduction will be applied. `'batchmean'`: the sum of the output will be divided by batchsize. `'sum'`: the output will be summed. `'mean'`: the output will be divided by the number of elements in the output. Default: `'mean'`,QSTR the sum of the output will be divided by batchsize,D_TYPE,,,,QSTR
torch.nn.KLDivLoss,reduction,Specifies the reduction to apply to the output: `'none'` | `'batchmean'` | `'sum'` | `'mean'`. `'none'`: no reduction will be applied. `'batchmean'`: the sum of the output will be divided by batchsize. `'sum'`: the output will be summed. `'mean'`: the output will be divided by the number of elements in the output. Default: `'mean'`,QSTR the output will be summed,D_TYPE,,,,QSTR
torch.nn.KLDivLoss,reduction,Specifies the reduction to apply to the output: `'none'` | `'batchmean'` | `'sum'` | `'mean'`. `'none'`: no reduction will be applied. `'batchmean'`: the sum of the output will be divided by batchsize. `'sum'`: the output will be summed. `'mean'`: the output will be divided by the number of elements in the output. Default: `'mean'`,QSTR the output will be divided by the number of elements in the output,D_TYPE,,,,QSTR
torch.nn.KLDivLoss,reduction,Specifies the reduction to apply to the output: `'none'` | `'batchmean'` | `'sum'` | `'mean'`. `'none'`: no reduction will be applied. `'batchmean'`: the sum of the output will be divided by batchsize. `'sum'`: the output will be summed. `'mean'`: the output will be divided by the number of elements in the output. Default: `'mean'`,Default QSTR,D_TYPE,,,,QSTR
torch.nn.KLDivLoss,reduction,"DD: string, optional",D_TYPE optional,D_TYPE,,,,QSTR
torch.nn.KLDivLoss,reduction,DF: mean,DEFAULT DF_STR,D_TYPE,,,,QSTR
torch.empty_like,device,"the desired device of returned tensor. Default: if `None`, defaults to the device of `input`.",the desired device of returned D_STRUCTURE,,,,,
torch.empty_like,device,"the desired device of returned tensor. Default: if `None`, defaults to the device of `input`.",Default if QSTR defaults to the device of PARAM,,,,,
torch.empty_like,device,"DD: `torch.device`, optional",torch device optional,,,,,
torch.empty_like,device,DF: None,DEFAULT None,,,,,
torch.distributions.kl.kl_divergence,p,A `Distribution` object.,A QSTR object,,,,,
torch.distributions.kl.kl_divergence,p,DD: Distribution,ONE_WORD Distribution,,,,,
torch.nn.BCELoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",Deprecated BSTR,,,,,
torch.nn.BCELoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",By default the losses are averaged or summed over observations for each minibatch depending on PARAM,,,,,
torch.nn.BCELoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",When QSTR is CONSTANT_BOOL returns a loss per batch element instead and ignores PARAM,,,,,
torch.nn.BCELoss,reduce,"Deprecated (see `reduction`). By default, the losses are averaged or summed over observations for each minibatch depending on `size_average`. When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`. Default: `True`",Default CONSTANT_BOOL,,,,,
torch.nn.BCELoss,reduce,"DD: bool, optional",D_TYPE optional,,,,,
torch.nn.BCELoss,reduce,DF: None,DEFAULT None,,,,,
torch.utils.cpp_extension.load,extra_cflags,optional list of compiler flags to forward to the build.,optional D_STRUCTURE of compiler flags to forward to the build,,,,,
torch.utils.cpp_extension.load,extra_cflags,DF: None,DEFAULT None,,,,,
torch.narrow,start,the starting dimension,the starting dimension,D_TYPE,,,,
torch.narrow,start,DD: int,ONE_WORD D_TYPE,D_TYPE,,,,
torch.nn.BatchNorm3d,momentum,the value used for the running_mean and running_var computation. Can be set to `None` for cumulative moving average (i.e. simple average). Default: 0.1,the value used for the running_mean and running_var computation,D_TYPE,,CONSTANT_VAL,,
torch.nn.BatchNorm3d,momentum,the value used for the running_mean and running_var computation. Can be set to `None` for cumulative moving average (i.e. simple average). Default: 0.1,Can be set to QSTR for cumulative moving average i e,D_TYPE,,CONSTANT_VAL,,
torch.nn.BatchNorm3d,momentum,the value used for the running_mean and running_var computation. Can be set to `None` for cumulative moving average (i.e. simple average). Default: 0.1,simple average,D_TYPE,,CONSTANT_VAL,,
torch.nn.BatchNorm3d,momentum,the value used for the running_mean and running_var computation. Can be set to `None` for cumulative moving average (i.e. simple average). Default: 0.1,Default CONSTANT_FLOAT,D_TYPE,,CONSTANT_VAL,,
torch.nn.BatchNorm3d,momentum,DF: 0.1,DEFAULT CONSTANT_FLOAT,D_TYPE,,CONSTANT_VAL,,
torch.logical_and,input,the input tensor.,the input D_STRUCTURE,,D_STRUCTURE,,,,
torch.logical_and,input,DD: Tensor,ONE_WORD D_STRUCTURE,,D_STRUCTURE,,,,
torch.nn.MaxUnpool1d,stride,Stride of the max pooling window. It is set to `kernel_size` by default.,Stride of the max pooling window,D_TYPE,D_STRUCTURE,,,,
torch.nn.MaxUnpool1d,stride,Stride of the max pooling window. It is set to `kernel_size` by default.,It is set to PARAM by default,D_TYPE,D_STRUCTURE,,,,
torch.nn.MaxUnpool1d,stride,DD: int or tuple,D_TYPE or D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,
torch.nn.MaxUnpool1d,stride,DF: None,DEFAULT None,D_TYPE,D_STRUCTURE,,,,
torch.hub.download_url_to_file,url,URL of the object to download,URL of the object to download,D_TYPE,,,,
torch.hub.download_url_to_file,url,DD: string,ONE_WORD D_TYPE,D_TYPE,,,,
torch.distributed.all_gather,async_op,Whether this op should be an async op,Whether this op should be an async op,D_TYPE,,CONSTANT_VAL,,
torch.distributed.all_gather,async_op,"DD: bool, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.distributed.all_gather,async_op,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
torch.nn.AdaptiveLogSoftmaxWithLoss,div_value,value used as an exponent to compute sizes of the clusters. Default: 4.0,value used as an exponent to compute sizes of the clusters,D_TYPE,,CONSTANT_VAL,,
torch.nn.AdaptiveLogSoftmaxWithLoss,div_value,value used as an exponent to compute sizes of the clusters. Default: 4.0,Default CONSTANT_FLOAT,D_TYPE,,CONSTANT_VAL,,
torch.nn.AdaptiveLogSoftmaxWithLoss,div_value,"DD: float, optional",D_TYPE optional,D_TYPE,,CONSTANT_VAL,,
torch.nn.AdaptiveLogSoftmaxWithLoss,div_value,DF: 4.0,DEFAULT CONSTANT_FLOAT,D_TYPE,,CONSTANT_VAL,,
torch.mode,out,"the result tuple of two output tensors (values, indices)",the result D_STRUCTURE of two output D_STRUCTURE BSTR,,D_STRUCTURE,,,,
torch.mode,out,"DD: tuple, optional",D_STRUCTURE optional,,D_STRUCTURE,,,,
torch.mode,out,DF: None,DEFAULT None,,D_STRUCTURE,,,,
torch.mm,input,the first matrix to be multiplied,the first matrix to be multiplied,D_TYPE,D_STRUCTURE,,,,
torch.mm,input,DD: Tensor,ONE_WORD D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,
torch.ne,other,the tensor or value to compare,the D_STRUCTURE or value to compare,D_TYPE,D_STRUCTURE,,,,
torch.ne,other,DD: Tensor or float,D_STRUCTURE or D_TYPE,D_TYPE,D_STRUCTURE,,,,
torch.nn.ConstantPad3d,padding,"the size of the padding. If is int, uses the same padding in all boundaries. If a 6-tuple, uses (padding _left , padding _right , padding _top , padding _bottom , padding _front , padding _back )",the size of the padding,D_TYPE,D_STRUCTURE,,,,
torch.nn.ConstantPad3d,padding,"the size of the padding. If is int, uses the same padding in all boundaries. If a 6-tuple, uses (padding _left , padding _right , padding _top , padding _bottom , padding _front , padding _back )",If is D_TYPE uses the same padding in all boundaries,D_TYPE,D_STRUCTURE,,,,
