tf.keras.preprocessing.image.load_img,interpolation,"Interpolation method used to resample the image if the     target size is different from that of the loaded image.     Supported methods are ""nearest"", ""bilinear"", and ""bicubic"".     If PIL version 1.1.3 or newer is installed, ""lanczos"" is also     supported. If PIL version 3.4.0 or newer is installed, ""box"" and     ""hamming"" are also supported. By default, ""nearest"" is used.`",Supported methods are QSTR,,,,,
tf.keras.preprocessing.image.load_img,interpolation,"Interpolation method used to resample the image if the     target size is different from that of the loaded image.     Supported methods are ""nearest"", ""bilinear"", and ""bicubic"".     If PIL version 1.1.3 or newer is installed, ""lanczos"" is also     supported. If PIL version 3.4.0 or newer is installed, ""box"" and     ""hamming"" are also supported. By default, ""nearest"" is used.`",If PIL version CONSTANT_FLOAT CONSTANT_NUM or newer is installed QSTR is also supported,,,,,
tf.keras.preprocessing.image.load_img,interpolation,"Interpolation method used to resample the image if the     target size is different from that of the loaded image.     Supported methods are ""nearest"", ""bilinear"", and ""bicubic"".     If PIL version 1.1.3 or newer is installed, ""lanczos"" is also     supported. If PIL version 3.4.0 or newer is installed, ""box"" and     ""hamming"" are also supported. By default, ""nearest"" is used.`",If PIL version CONSTANT_FLOAT CONSTANT_NUM or newer is installed QSTR are also supported,,,,,
tf.keras.preprocessing.image.load_img,interpolation,"Interpolation method used to resample the image if the     target size is different from that of the loaded image.     Supported methods are ""nearest"", ""bilinear"", and ""bicubic"".     If PIL version 1.1.3 or newer is installed, ""lanczos"" is also     supported. If PIL version 3.4.0 or newer is installed, ""box"" and     ""hamming"" are also supported. By default, ""nearest"" is used.`",By default QSTR is used,,,,,
tf.keras.preprocessing.image.load_img,interpolation,DF: nearest,DEFAULT DF_STR,,,,,
tf.image.psnr,max_val,"The dynamic range of the images (i.e., the difference between the maximum the and minimum allowed values).",The dynamic range of the images BSTR,,,,,
tf.summary.experimental.set_step,step,"An `int64`-castable default step value, or None to unset.",An D_TYPE castable default step value or None to unset,D_TYPE,,CONSTANT_VAL,,
tf.nn.conv2d_transpose,padding,"A string, either `'VALID'` or `'SAME'`. The padding algorithm. See the ""returns"" section of `tf.nn.convolution` for details.",A D_TYPE either QSTR,D_TYPE,,CONSTANT_VAL,,QSTR
tf.nn.conv2d_transpose,padding,"A string, either `'VALID'` or `'SAME'`. The padding algorithm. See the ""returns"" section of `tf.nn.convolution` for details.",The padding algorithm,D_TYPE,,CONSTANT_VAL,,QSTR
tf.nn.conv2d_transpose,padding,"A string, either `'VALID'` or `'SAME'`. The padding algorithm. See the ""returns"" section of `tf.nn.convolution` for details.",See the QSTR section of tf nn convolution for details,D_TYPE,,CONSTANT_VAL,,QSTR
tf.nn.conv2d_transpose,padding,DF: SAME,DEFAULT DF_STR,D_TYPE,,CONSTANT_VAL,,QSTR
tf.math.multiply_no_nan,x,"A `Tensor`. Must be one of the following types: `float32`, `float64`.",A D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,
tf.math.multiply_no_nan,x,"A `Tensor`. Must be one of the following types: `float32`, `float64`.",Must be one of the following types D_TYPE,D_TYPE,D_STRUCTURE,,,,
tf.math.logical_and,x,A `Tensor` of type `bool`.,A D_STRUCTURE of type D_TYPE,D_TYPE,D_STRUCTURE,,,,
tf.data.experimental.from_variant,structure,A `tf.data.experimental.Structure` object representing the structure of each element in the dataset.,A tf data experimental Structure object representing the structure of each element in the dataset,,,,,
tf.image.draw_bounding_boxes,name,A name for the operation (optional).,A name for the operation BSTR,D_TYPE,,CONSTANT_VAL,,
tf.image.draw_bounding_boxes,name,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
tf.keras.backend.all,x,Tensor or variable.,D_STRUCTURE or variable,,D_STRUCTURE,,,,
tf.debugging.assert_greater,name,"A name for this operation (optional).  Defaults to ""assert_greater"".",A name for this operation BSTR,D_TYPE,,CONSTANT_VAL,,
tf.debugging.assert_greater,name,"A name for this operation (optional).  Defaults to ""assert_greater"".",Defaults to QSTR,D_TYPE,,CONSTANT_VAL,,
tf.debugging.assert_greater,name,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
tf.data.experimental.dense_to_ragged_batch,row_splits_dtype,The dtype that should be used for the `row_splits` of any new ragged tensors.  Existing `tf.RaggedTensor` elements do not have their row_splits dtype changed.,The dtype that should be used for the QSTR of any new ragged D_STRUCTURE,D_TYPE,,CONSTANT_VAL,,
tf.data.experimental.dense_to_ragged_batch,row_splits_dtype,The dtype that should be used for the `row_splits` of any new ragged tensors.  Existing `tf.RaggedTensor` elements do not have their row_splits dtype changed.,Existing tf RaggedTensor elements do not have their row_splits dtype changed,D_TYPE,,CONSTANT_VAL,,
tf.data.experimental.dense_to_ragged_batch,row_splits_dtype,DF: tf.dtypes.int64,D_TYPE D_TYPE,D_TYPE,,CONSTANT_VAL,,
tf.io.parse_sequence_example,context_features,A `dict` mapping feature keys to `FixedLenFeature` or`VarLenFeature` or `RaggedFeature` values. These features are associated with a `SequenceExample` as a whole.,A D_STRUCTURE mapping feature keys to QSTR values,,D_STRUCTURE,,,,
tf.io.parse_sequence_example,context_features,A `dict` mapping feature keys to `FixedLenFeature` or`VarLenFeature` or `RaggedFeature` values. These features are associated with a `SequenceExample` as a whole.,These features are associated with a QSTR as a whole,,D_STRUCTURE,,,,
tf.io.parse_sequence_example,context_features,DF: None,DEFAULT None,,D_STRUCTURE,,,,
tf.keras.layers.LocallyConnected1D,bias_constraint,Constraint function applied to the bias vector.,Constraint function applied to the bias vector,,,,,
tf.keras.layers.LocallyConnected1D,bias_constraint,DF: None,DEFAULT None,,,,,
tf.keras.backend.any,axis,axis along which to perform the reduction.,axis along which to perform the reduction,D_TYPE,,CONSTANT_VAL,,
tf.keras.backend.any,axis,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
tf.keras.layers.LSTMCell,activation,"Activation function to use. Default: hyperbolic tangent (`tanh`). If you pass `None`, no activation is applied (ie. ""linear"" activation: `a(x) = x`).",Activation function to use,,,,,
tf.keras.layers.LSTMCell,activation,"Activation function to use. Default: hyperbolic tangent (`tanh`). If you pass `None`, no activation is applied (ie. ""linear"" activation: `a(x) = x`).",Default hyperbolic tangent QSTR,,,,,
tf.keras.layers.LSTMCell,activation,"Activation function to use. Default: hyperbolic tangent (`tanh`). If you pass `None`, no activation is applied (ie. ""linear"" activation: `a(x) = x`).",If you pass QSTR no activation is applied ie,,,,,
tf.keras.layers.LSTMCell,activation,"Activation function to use. Default: hyperbolic tangent (`tanh`). If you pass `None`, no activation is applied (ie. ""linear"" activation: `a(x) = x`).",QSTR activation a BSTR x,,,,,
tf.keras.layers.LSTMCell,activation,DF: tanh,DEFAULT DF_STR,,,,,
tf.math.reduce_logsumexp,name,A name for the operation (optional).,A name for the operation BSTR,D_TYPE,,CONSTANT_VAL,,
tf.math.reduce_logsumexp,name,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
tf.fingerprint,data,A `Tensor`. Must have rank 1 or higher.,A D_STRUCTURE,,D_STRUCTURE,,CONSTANT_VAL,,
tf.fingerprint,data,A `Tensor`. Must have rank 1 or higher.,Must have rank CONSTANT_NUM or higher,,D_STRUCTURE,,CONSTANT_VAL,,
tf.debugging.assert_non_positive,x,Numeric `Tensor`.,D_TYPE D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,
tf.signal.hamming_window,dtype,The data type to produce. Must be a floating point type.,The data type to produce,D_TYPE,,CONSTANT_VAL,,
tf.signal.hamming_window,dtype,The data type to produce. Must be a floating point type.,Must be a D_TYPE point type,D_TYPE,,CONSTANT_VAL,,
tf.signal.hamming_window,dtype,DF: tf.dtypes.float32,D_TYPE D_TYPE,D_TYPE,,CONSTANT_VAL,,
tf.keras.layers.RNN,go_backwards,"Boolean (default `False`). If True, process the input sequence backwards and return the reversed sequence.",D_TYPE default CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
tf.keras.layers.RNN,go_backwards,"Boolean (default `False`). If True, process the input sequence backwards and return the reversed sequence.",If CONSTANT_BOOL process the input D_STRUCTURE backwards and return the reversed D_STRUCTURE,D_TYPE,,CONSTANT_VAL,,
tf.keras.layers.RNN,go_backwards,DF: False,DEFAULT CONSTANT_BOOL,D_TYPE,,CONSTANT_VAL,,
tf.image.hsv_to_rgb,name,A name for the operation (optional).,A name for the operation BSTR,D_TYPE,,CONSTANT_VAL,,
tf.image.hsv_to_rgb,name,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
tf.keras.layers.Dense,bias_initializer,Initializer for the bias vector.,Initializer for the bias vector,D_TYPE,,,,
tf.keras.layers.Dense,bias_initializer,DF: zeros,DEFAULT DF_STR,D_TYPE,,,,
tf.keras.models.save_model,signatures,Signatures to save with the SavedModel. Applicable to the 'tf' format only. Please see the `signatures` argument in`tf.saved_model.save` for details.,Signatures to save with the SavedModel,,,,,
tf.keras.models.save_model,signatures,Signatures to save with the SavedModel. Applicable to the 'tf' format only. Please see the `signatures` argument in`tf.saved_model.save` for details.,Applicable to the QSTR format only,,,,,
tf.keras.models.save_model,signatures,Signatures to save with the SavedModel. Applicable to the 'tf' format only. Please see the `signatures` argument in`tf.saved_model.save` for details.,Please see the QSTR argument in tf saved_model save for details,,,,,
tf.keras.models.save_model,signatures,DF: None,DEFAULT None,,,,,
tf.keras.utils.register_keras_serializable,package,The package that this class belongs to.,The package that this class belongs to,D_TYPE,,,,
tf.keras.utils.register_keras_serializable,package,DF: Custom,DEFAULT DF_STR,D_TYPE,,,,
tf.nn.avg_pool3d,ksize,"An int or list of `ints` that has length `1`, `3` or `5`. The size of the window for each dimension of the input tensor.",An D_TYPE or D_STRUCTURE of D_TYPE that has length CONSTANT_NUM,D_TYPE,D_STRUCTURE,BSTR,CONSTANT_VAL,"[0,inf)",
tf.nn.avg_pool3d,ksize,"An int or list of `ints` that has length `1`, `3` or `5`. The size of the window for each dimension of the input tensor.",The size of the window for each dimension of the PARAM D_STRUCTURE,D_TYPE,D_STRUCTURE,BSTR,CONSTANT_VAL,"[0,inf)",
tf.keras.preprocessing.image.random_channel_shift,x,Input tensor. Must be 3D.,Input D_STRUCTURE,,D_STRUCTURE,,CONSTANT_VAL,,
tf.keras.preprocessing.image.random_channel_shift,x,Input tensor. Must be 3D.,Must be CONSTANT_NUM D,,D_STRUCTURE,,CONSTANT_VAL,,
tf.math.erfinv,x,`Tensor` with type `float` or `double`.,D_STRUCTURE with type D_TYPE,D_TYPE,D_STRUCTURE,,,,
tf.math.unsorted_segment_min,segment_ids,"A `Tensor`. Must be one of the following types: `int32`, `int64`. A tensor whose shape is a prefix of `data.shape`.",A D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,
tf.math.unsorted_segment_min,segment_ids,"A `Tensor`. Must be one of the following types: `int32`, `int64`. A tensor whose shape is a prefix of `data.shape`.",Must be one of the following types D_TYPE,D_TYPE,D_STRUCTURE,,,,
tf.math.unsorted_segment_min,segment_ids,"A `Tensor`. Must be one of the following types: `int32`, `int64`. A tensor whose shape is a prefix of `data.shape`.",A D_STRUCTURE whose shape is a prefix of PARAM shape,D_TYPE,D_STRUCTURE,,,,
tf.quantization.fake_quant_with_min_max_args_gradient,max,An optional `float`. Defaults to `6`.,An optional D_TYPE,D_TYPE,,CONSTANT_VAL,,
tf.quantization.fake_quant_with_min_max_args_gradient,max,An optional `float`. Defaults to `6`.,Defaults to CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,,
tf.quantization.fake_quant_with_min_max_args_gradient,max,DF: 6,DEFAULT CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,,
tf.keras.layers.SimpleRNN,recurrent_dropout,Float between 0 and 1. Fraction of the units to drop for the linear transformation of the recurrent state. Default: 0.,D_TYPE between CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,,
tf.keras.layers.SimpleRNN,recurrent_dropout,Float between 0 and 1. Fraction of the units to drop for the linear transformation of the recurrent state. Default: 0.,Fraction of the PARAM to drop for the linear transformation of the recurrent state,D_TYPE,,CONSTANT_VAL,,
tf.keras.layers.SimpleRNN,recurrent_dropout,Float between 0 and 1. Fraction of the units to drop for the linear transformation of the recurrent state. Default: 0.,Default CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,,
tf.keras.layers.SimpleRNN,recurrent_dropout,DF: 0.0,DEFAULT CONSTANT_FLOAT,D_TYPE,,CONSTANT_VAL,,
tf.tensor_scatter_nd_sub,updates,A `Tensor`. Must have the same type as `tensor`. Updates to scatter into output.,A D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,
tf.tensor_scatter_nd_sub,updates,A `Tensor`. Must have the same type as `tensor`. Updates to scatter into output.,Must have the same type as D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,
tf.tensor_scatter_nd_sub,updates,A `Tensor`. Must have the same type as `tensor`. Updates to scatter into output.,Updates to scatter into output,D_TYPE,D_STRUCTURE,,,,
tf.linalg.lu_solve,rhs,"Matrix-shaped float `Tensor` representing targets for which to solve;`A X = RHS`. To handle vector cases, use: `lu_solve(..., rhs[..., tf.newaxis])[..., 0]`.",Matrix shaped D_TYPE D_STRUCTURE representing targets for which to solve A X RHS,D_TYPE,D_STRUCTURE,,,,
tf.linalg.lu_solve,rhs,"Matrix-shaped float `Tensor` representing targets for which to solve;`A X = RHS`. To handle vector cases, use: `lu_solve(..., rhs[..., tf.newaxis])[..., 0]`.",To handle vector cases use lu_solve rhs BSTR BSTR,D_TYPE,D_STRUCTURE,,,,
tf.keras.layers.LocallyConnected1D,filters,"Integer, the dimensionality of the output space (i.e. the number of output filters in the convolution).",D_TYPE the dimensionality of the output space i e,D_TYPE,,CONSTANT_VAL,"[0,inf)",
tf.keras.layers.LocallyConnected1D,filters,"Integer, the dimensionality of the output space (i.e. the number of output filters in the convolution).",the number of output filters in the convolution,D_TYPE,,CONSTANT_VAL,"[0,inf)",
tf.io.decode_compressed,bytes,A `Tensor` of type `string`. A Tensor of string which is compressed.,A D_STRUCTURE of type D_TYPE,D_TYPE,D_STRUCTURE,,,,
tf.io.decode_compressed,bytes,A `Tensor` of type `string`. A Tensor of string which is compressed.,A D_STRUCTURE of D_TYPE which is compressed,D_TYPE,D_STRUCTURE,,,,
tf.nn.max_pool_with_argmax,name,A name for the operation (optional).,A name for the operation BSTR,D_TYPE,,CONSTANT_VAL,,
tf.nn.max_pool_with_argmax,name,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
tf.keras.layers.SeparableConv2D,depth_multiplier,The number of depthwise convolution output channels for each input channel. The total number of depthwise convolution output channels will be equal to `filters_in * depth_multiplier`.,The number of depthwise convolution output channels for each input channel,D_TYPE,,CONSTANT_VAL,"[0,inf)",
tf.keras.layers.SeparableConv2D,depth_multiplier,The number of depthwise convolution output channels for each input channel. The total number of depthwise convolution output channels will be equal to `filters_in * depth_multiplier`.,The total number of depthwise convolution output channels will be equal to filters_in depth_multiplier,D_TYPE,,CONSTANT_VAL,"[0,inf)",
tf.keras.layers.SeparableConv2D,depth_multiplier,DF: 1,DEFAULT CONSTANT_NUM,D_TYPE,,CONSTANT_VAL,"[0,inf)",
tf.strings.split,name,A name for the operation (optional).,A name for the operation BSTR,D_TYPE,,CONSTANT_VAL,,
tf.strings.split,name,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
tf.config.threading.set_inter_op_parallelism_threads,num_threads,Number of parallel threads,Number of parallel threads,D_TYPE,,CONSTANT_VAL,"[0,inf)",
tf.debugging.check_numerics,name,A name for the operation (optional).,A name for the operation BSTR,D_TYPE,,CONSTANT_VAL,,
tf.debugging.check_numerics,name,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
tf.quantization.quantized_concat,input_maxes,A list with the same length as `values` of `Tensor` objects with type `float32`. The maximum scalar values for each of the input tensors.,A D_STRUCTURE with the same length as PARAM of D_STRUCTURE objects with type D_TYPE,D_TYPE,D_STRUCTURE,BSTR,CONSTANT_VAL,,
tf.quantization.quantized_concat,input_maxes,A list with the same length as `values` of `Tensor` objects with type `float32`. The maximum scalar values for each of the input tensors.,The maximum scalar PARAM for each of the input D_STRUCTURE,D_TYPE,D_STRUCTURE,BSTR,CONSTANT_VAL,,
tf.feature_column.sequence_categorical_column_with_identity,default_value,"If `None`, this column's graph operations will fail for out-of-range inputs. Otherwise, this value must be in the range`[0, num_buckets)`, and will replace out-of-range inputs.",If QSTR this column graph operations will fail for out of range inputs,,,,"[0,&num_buckets)",
tf.feature_column.sequence_categorical_column_with_identity,default_value,"If `None`, this column's graph operations will fail for out-of-range inputs. Otherwise, this value must be in the range`[0, num_buckets)`, and will replace out-of-range inputs.",Otherwise this value must be in the range BSTR and will replace out of range inputs,,,,"[0,&num_buckets)",
tf.feature_column.sequence_categorical_column_with_identity,default_value,DF: None,DEFAULT None,,,,"[0,&num_buckets)",
tf.keras.preprocessing.image.random_shift,fill_mode,"Points outside the boundaries of the input     are filled according to the given mode     (one of `{'constant', 'nearest', 'reflect', 'wrap'}`).",Points outside the boundaries of the input are filled according to the given mode one of QSTR,D_TYPE,,,,QSTR
tf.keras.preprocessing.image.random_shift,fill_mode,DF: nearest,DEFAULT DF_STR,D_TYPE,,,,QSTR
tf.scatter_nd,indices,"A `Tensor`. Must be one of the following types: `int32`, `int64`. Index tensor.",A D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,
tf.scatter_nd,indices,"A `Tensor`. Must be one of the following types: `int32`, `int64`. Index tensor.",Must be one of the following types D_TYPE,D_TYPE,D_STRUCTURE,,,,
tf.scatter_nd,indices,"A `Tensor`. Must be one of the following types: `int32`, `int64`. Index tensor.",Index D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,
tf.io.parse_sequence_example,sequence_features,A `dict` mapping feature keys to`FixedLenSequenceFeature` or `VarLenFeature` or `RaggedFeature` values. These features are associated with data within the `FeatureList` section of the `SequenceExample` proto.,A D_STRUCTURE mapping feature keys to QSTR values,,D_STRUCTURE,,,,
tf.io.parse_sequence_example,sequence_features,A `dict` mapping feature keys to`FixedLenSequenceFeature` or `VarLenFeature` or `RaggedFeature` values. These features are associated with data within the `FeatureList` section of the `SequenceExample` proto.,These features are associated with data within the QSTR section of the QSTR proto,,D_STRUCTURE,,,,
tf.io.parse_sequence_example,sequence_features,DF: None,DEFAULT None,,D_STRUCTURE,,,,
tf.math.cumprod,name,A name for the operation (optional).,A name for the operation BSTR,D_TYPE,,CONSTANT_VAL,,
tf.math.cumprod,name,DF: None,DEFAULT None,D_TYPE,,CONSTANT_VAL,,
tf.keras.layers.Cropping3D,data_format,"A string, one of `channels_last` (default) or `channels_first`. The ordering of the dimensions in the inputs.`channels_last` corresponds to inputs with shape`(batch, spatial_dim1, spatial_dim2, spatial_dim3, channels)`while `channels_first` corresponds to inputs with shape`(batch, channels, spatial_dim1, spatial_dim2, spatial_dim3)`. It defaults to the `image_data_format` value found in your Keras config file at `~/.keras/keras.json`. If you never set it, then it will be ""channels_last"".",A D_TYPE one of QSTR BSTR or QSTR,D_TYPE,BSTR,CONSTANT_VAL,,QSTR
tf.keras.layers.Cropping3D,data_format,"A string, one of `channels_last` (default) or `channels_first`. The ordering of the dimensions in the inputs.`channels_last` corresponds to inputs with shape`(batch, spatial_dim1, spatial_dim2, spatial_dim3, channels)`while `channels_first` corresponds to inputs with shape`(batch, channels, spatial_dim1, spatial_dim2, spatial_dim3)`. It defaults to the `image_data_format` value found in your Keras config file at `~/.keras/keras.json`. If you never set it, then it will be ""channels_last"".",The ordering of the dimensions in the inputs QSTR corresponds to inputs with shape BSTRwhile QSTR corresponds to inputs with shape BSTR,D_TYPE,BSTR,CONSTANT_VAL,,QSTR
tf.keras.layers.Cropping3D,data_format,"A string, one of `channels_last` (default) or `channels_first`. The ordering of the dimensions in the inputs.`channels_last` corresponds to inputs with shape`(batch, spatial_dim1, spatial_dim2, spatial_dim3, channels)`while `channels_first` corresponds to inputs with shape`(batch, channels, spatial_dim1, spatial_dim2, spatial_dim3)`. It defaults to the `image_data_format` value found in your Keras config file at `~/.keras/keras.json`. If you never set it, then it will be ""channels_last"".",It defaults to the QSTR value found in your Keras config file at keras keras json,D_TYPE,BSTR,CONSTANT_VAL,,QSTR
tf.keras.layers.Cropping3D,data_format,"A string, one of `channels_last` (default) or `channels_first`. The ordering of the dimensions in the inputs.`channels_last` corresponds to inputs with shape`(batch, spatial_dim1, spatial_dim2, spatial_dim3, channels)`while `channels_first` corresponds to inputs with shape`(batch, channels, spatial_dim1, spatial_dim2, spatial_dim3)`. It defaults to the `image_data_format` value found in your Keras config file at `~/.keras/keras.json`. If you never set it, then it will be ""channels_last"".",If you never set it then it will be QSTR,D_TYPE,BSTR,CONSTANT_VAL,,QSTR
tf.keras.layers.Cropping3D,data_format,DF: None,DEFAULT None,D_TYPE,BSTR,CONSTANT_VAL,,QSTR
tf.debugging.assert_positive,x,Numeric `Tensor`.,D_TYPE D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,
